followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,views_per_like,views_per_comment,views_per_follower,views_per_hashtag
1208,551,32,0,172,230,11,1.0,120,5.38,,0.14,15.64
1208,551,31,0,172,461,15,1.0,120,5.55,,0.14,11.47
1208,551,24,0,172,349,15,1.0,120,7.17,,0.14,11.47
528,551,26,0,172,356,14,1.0,120,6.62,,0.33,12.29
1208,551,20,0,172,399,11,1.0,120,8.6,,0.14,15.64
1208,551,42,0,172,172,10,1.0,120,4.1,,0.14,17.2
1208,551,22,0,172,218,13,1.0,120,7.82,,0.14,13.23
1208,551,74,6,172,402,26,1.0,120,2.32,28.67,0.14,6.62
758,842,38,1,172,298,10,1.0,7,4.53,172.0,0.23,17.2
758,842,50,1,172,241,14,1.0,7,3.44,172.0,0.23,12.29
758,842,51,2,172,454,11,1.0,7,3.37,86.0,0.23,15.64
758,842,39,1,172,98,14,1.0,7,4.41,172.0,0.23,12.29
758,842,43,0,172,96,3,1.0,7,4.0,,0.23,57.33
758,842,39,1,172,343,14,1.0,7,4.41,172.0,0.23,12.29
758,842,30,1,172,180,10,1.0,7,5.73,172.0,0.23,17.2
2544,7118,133,18,172,443,30,1.0,14,1.29,9.56,0.07,5.73
2544,7118,76,0,172,343,27,0.0,14,2.26,,0.07,6.37
528,7118,105,3,172,343,14,1.0,14,1.64,57.33,0.33,12.29
2544,7118,87,2,330,425,30,0.0,14,3.79,165.0,0.13,11.0
2544,7118,87,8,172,556,29,1.0,14,1.98,21.5,0.07,5.93
2544,7118,68,3,172,549,29,1.0,14,2.53,57.33,0.07,5.93
2544,7118,64,2,172,438,30,1.0,14,2.69,86.0,0.07,5.73
2544,7118,83,3,172,457,30,1.0,14,2.07,57.33,0.07,5.73
2544,7118,106,3,172,457,29,1.0,14,1.62,57.33,0.07,5.93
2544,7118,69,1,172,452,30,1.0,14,2.49,172.0,0.07,5.73
2544,7118,62,6,172,429,30,1.0,14,2.77,28.67,0.07,5.73
2544,7118,46,4,172,386,30,1.0,14,3.74,43.0,0.07,5.73
12357,86,255,3,172,661,26,1.0,319,0.67,57.33,0.01,6.62
12357,86,1070,16,172,659,26,1.0,319,0.16,10.75,0.01,6.62
12357,86,193,6,172,777,26,1.0,319,0.89,28.67,0.01,6.62
12357,86,438,10,172,763,26,1.0,319,0.39,17.2,0.01,6.62
12357,86,491,6,172,795,26,1.0,319,0.35,28.67,0.01,6.62
12357,86,231,8,172,649,26,1.0,319,0.74,21.5,0.01,6.62
12357,86,363,7,172,794,26,1.0,319,0.47,24.57,0.01,6.62
12357,86,595,8,172,929,26,1.0,319,0.29,21.5,0.01,6.62
12357,86,581,14,172,780,26,1.0,319,0.3,12.29,0.01,6.62
12357,86,32,21,172,948,26,0.0,319,5.38,8.19,0.01,6.62
12357,86,646,7,172,746,26,1.0,319,0.27,24.57,0.01,6.62
12357,86,370,7,172,738,26,1.0,319,0.46,24.57,0.01,6.62
915,694,22,3,172,673,29,1.0,22,7.82,57.33,0.19,5.93
915,694,20,8,32,672,33,0.0,22,1.6,4.0,0.03,0.97
528,694,29,7,172,343,3,1.0,22,5.93,24.57,0.33,57.33
915,694,27,0,172,297,26,1.0,22,6.37,,0.19,6.62
915,694,26,0,68,395,25,0.0,22,2.62,,0.07,2.72
915,694,22,0,172,586,30,1.0,22,7.82,,0.19,5.73
915,694,19,0,172,23,0,1.0,22,9.05,,0.19,
915,694,22,0,41,407,29,0.0,22,1.86,,0.04,1.41
915,694,16,0,172,267,7,1.0,22,10.75,,0.19,24.57
915,694,19,0,23,268,7,0.0,22,1.21,,0.03,3.29
915,694,26,0,64,1225,29,0.0,22,2.46,,0.07,2.21
915,694,13,0,9,1826,5,0.0,22,0.69,,0.01,1.8
3563,436,42,3,388,581,28,0.0,225,9.24,129.33,0.11,13.86
3563,436,166,25,172,1403,28,1.0,225,1.04,6.88,0.05,6.14
3563,436,72,3,172,1133,25,1.0,225,2.39,57.33,0.05,6.88
3563,436,95,4,730,500,25,0.0,225,7.68,182.5,0.2,29.2
3563,436,336,29,172,1311,14,1.0,225,0.51,5.93,0.05,12.29
3563,436,96,13,346,502,24,0.0,225,3.6,26.62,0.1,14.42
3563,436,125,34,172,1134,25,1.0,225,1.38,5.06,0.05,6.88
3563,436,2246,65,172,302,16,1.0,225,0.08,2.65,0.05,10.75
3563,436,130,16,908,598,29,0.0,225,6.98,56.75,0.25,31.31
3563,436,237,38,172,1062,18,1.0,225,0.73,4.53,0.05,9.56
3563,436,176,19,1558,602,30,0.0,225,8.85,82.0,0.44,51.93
3563,436,145,32,172,1156,25,1.0,225,1.19,5.38,0.05,6.88
221,263,124,1,36,0,0,0.0,8,0.29,36.0,0.16,
221,263,5,0,36,1013,0,0.0,8,7.2,,0.16,
221,263,2,0,31,60,0,0.0,8,15.5,,0.14,
221,263,12,1,172,1007,27,1.0,8,14.33,172.0,0.78,6.37
221,263,6,1,172,789,27,1.0,8,28.67,172.0,0.78,6.37
221,263,9,3,172,400,27,1.0,8,19.11,57.33,0.78,6.37
221,263,9,0,130,245,27,0.0,8,14.44,,0.59,4.81
221,263,101,0,172,639,0,1.0,8,1.7,,0.78,
372,470,53,29,172,451,25,1.0,31,3.25,5.93,0.46,6.88
372,470,61,29,172,448,25,1.0,31,2.82,5.93,0.46,6.88
372,470,48,27,172,449,25,1.0,31,3.58,6.37,0.46,6.88
372,470,57,30,172,449,26,1.0,31,3.02,5.73,0.46,6.62
372,470,47,30,172,487,25,1.0,31,3.66,5.73,0.46,6.88
372,470,57,32,172,496,24,1.0,31,3.02,5.38,0.46,7.17
372,470,54,32,172,464,25,1.0,31,3.19,5.38,0.46,6.88
372,470,54,31,172,529,26,1.0,31,3.19,5.55,0.46,6.62
372,470,51,29,172,466,24,1.0,31,3.37,5.93,0.46,7.17
372,470,54,28,172,446,25,1.0,31,3.19,6.14,0.46,6.88
372,470,55,30,172,457,27,1.0,31,3.13,5.73,0.46,6.37
372,470,45,25,172,465,26,1.0,31,3.82,6.88,0.46,6.62
275,38,22,0,173,40,0,0.0,26,7.86,,0.63,
275,38,15,1,172,286,9,1.0,26,11.47,172.0,0.63,19.11
275,38,20,2,172,489,7,1.0,26,8.6,86.0,0.63,24.57
275,38,25,4,172,693,29,1.0,26,6.88,43.0,0.63,5.93
275,38,31,8,172,746,30,1.0,26,5.55,21.5,0.63,5.73
275,38,35,7,665,762,29,0.0,26,19.0,95.0,2.42,22.93
275,38,37,0,172,608,30,1.0,26,4.65,,0.63,5.73
275,38,25,1,172,609,16,1.0,26,6.88,172.0,0.63,10.75
275,38,36,4,172,540,20,1.0,26,4.78,43.0,0.63,8.6
275,38,22,1,172,758,28,1.0,26,7.82,172.0,0.63,6.14
275,38,53,0,705,279,25,0.0,26,13.3,,2.56,28.2
275,38,35,1,172,545,19,1.0,26,4.91,172.0,0.63,9.05
159,99,15,0,172,248,10,1.0,35,11.47,,1.08,17.2
159,99,10,0,172,145,10,1.0,35,17.2,,1.08,17.2
159,99,28,1,172,476,30,1.0,35,6.14,172.0,1.08,5.73
159,99,15,0,172,213,3,1.0,35,11.47,,1.08,57.33
159,99,24,1,172,490,7,1.0,35,7.17,172.0,1.08,24.57
159,99,107,5,172,108,7,1.0,35,1.61,34.4,1.08,24.57
159,99,16,0,172,388,8,1.0,35,10.75,,1.08,21.5
159,99,16,0,172,225,12,1.0,35,10.75,,1.08,14.33
159,99,17,0,172,174,6,1.0,35,10.12,,1.08,28.67
159,99,22,0,172,278,14,1.0,35,7.82,,1.08,12.29
159,99,17,2,60,238,10,0.0,35,3.53,30.0,0.38,6.0
159,99,20,2,172,243,12,1.0,35,8.6,86.0,1.08,14.33
259,131,15,4,172,2208,11,1.0,8,11.47,43.0,0.66,15.64
528,131,20,1,172,897,14,1.0,8,8.6,172.0,0.33,12.29
259,131,16,0,172,1338,23,1.0,8,10.75,,0.66,7.48
259,131,11,0,172,912,21,1.0,8,15.64,,0.66,8.19
259,131,13,0,172,1238,17,1.0,8,13.23,,0.66,10.12
259,131,9,1,172,794,15,1.0,8,19.11,172.0,0.66,11.47
259,131,11,0,172,183,8,1.0,8,15.64,,0.66,21.5
259,131,15,0,172,477,10,1.0,8,11.47,,0.66,17.2
971,132,65,2,172,270,15,1.0,23,2.65,86.0,0.18,11.47
971,132,110,3,172,926,19,1.0,23,1.56,57.33,0.18,9.05
971,132,90,1,172,30,0,1.0,23,1.91,172.0,0.18,
971,132,96,3,172,285,16,1.0,23,1.79,57.33,0.18,10.75
971,132,97,5,172,476,16,1.0,23,1.77,34.4,0.18,10.75
971,132,102,0,172,237,12,1.0,23,1.69,,0.18,14.33
971,132,79,1,172,343,14,1.0,23,2.18,172.0,0.18,12.29
971,132,121,1,172,285,14,1.0,23,1.42,172.0,0.18,12.29
971,132,171,18,172,1052,18,1.0,23,1.01,9.56,0.18,9.56
971,132,86,3,172,514,25,1.0,23,2.0,57.33,0.18,6.88
971,132,115,3,172,1128,29,1.0,23,1.5,57.33,0.18,5.93
971,132,79,4,454,1026,23,0.0,23,5.75,113.5,0.47,19.74
117,156,33,1,172,1615,30,1.0,14,5.21,172.0,1.47,5.73
117,156,37,2,172,1387,30,1.0,14,4.65,86.0,1.47,5.73
117,156,32,6,172,1808,30,1.0,14,5.38,28.67,1.47,5.73
117,156,33,0,172,1321,30,1.0,14,5.21,,1.47,5.73
117,156,32,7,172,775,29,1.0,14,5.38,24.57,1.47,5.93
117,156,31,2,172,1001,28,1.0,14,5.55,86.0,1.47,6.14
117,156,40,1,172,2226,15,1.0,14,4.3,172.0,1.47,11.47
117,156,34,4,172,1396,27,1.0,14,5.06,43.0,1.47,6.37
117,156,37,8,172,1086,30,1.0,14,4.65,21.5,1.47,5.73
117,156,35,1,172,720,30,1.0,14,4.91,172.0,1.47,5.73
117,156,33,0,172,1061,26,1.0,14,5.21,,1.47,6.62
117,156,26,2,172,1251,28,1.0,14,6.62,86.0,1.47,6.14
327,110,116,9,1341,117,3,0.0,7,11.56,149.0,4.1,447.0
327,110,200,25,172,1297,24,1.0,7,0.86,6.88,0.53,7.17
327,110,83,16,172,1156,13,1.0,7,2.07,10.75,0.53,13.23
327,110,32,37,172,2174,0,1.0,7,5.38,4.65,0.53,
327,110,146,15,172,2219,0,1.0,7,1.18,11.47,0.53,
327,110,151,12,172,1354,30,1.0,7,1.14,14.33,0.53,5.73
327,110,142,13,172,1686,30,1.0,7,1.21,13.23,0.53,5.73
125,98,6,2,20,554,31,0.0,57,3.33,10.0,0.16,0.65
125,98,8,0,24,540,31,0.0,57,3.0,,0.19,0.77
125,98,6,0,47,555,31,0.0,57,7.83,,0.38,1.52
125,98,11,1,20,569,31,1.0,57,1.82,20.0,0.16,0.65
125,98,10,0,22,538,31,0.0,57,2.2,,0.18,0.71
125,98,10,0,21,544,31,0.0,57,2.1,,0.17,0.68
125,98,10,0,19,559,31,0.0,57,1.9,,0.15,0.61
125,98,6,0,12,557,31,0.0,57,2.0,,0.1,0.39
125,98,7,0,12,553,31,0.0,57,1.71,,0.1,0.39
125,98,4,0,17,555,31,0.0,57,4.25,,0.14,0.55
125,98,9,0,21,559,31,0.0,57,2.33,,0.17,0.68
125,98,6,0,21,561,31,0.0,57,3.5,,0.17,0.68
1950,1075,69,8,172,454,21,1.0,50,2.49,21.5,0.09,8.19
1950,1075,84,2,172,433,20,1.0,50,2.05,86.0,0.09,8.6
1950,1075,62,3,172,536,21,1.0,50,2.77,57.33,0.09,8.19
1950,1075,111,4,172,531,19,1.0,50,1.55,43.0,0.09,9.05
1950,1075,84,2,172,703,23,1.0,50,2.05,86.0,0.09,7.48
1950,1075,149,9,172,538,17,1.0,50,1.15,19.11,0.09,10.12
1950,1075,94,23,172,683,21,1.0,50,1.83,7.48,0.09,8.19
1950,1075,233,11,172,554,21,1.0,50,0.74,15.64,0.09,8.19
1950,1075,121,7,172,572,22,1.0,50,1.42,24.57,0.09,7.82
1950,1075,105,10,172,488,16,1.0,50,1.64,17.2,0.09,10.75
1950,1075,139,6,172,485,19,1.0,50,1.24,28.67,0.09,9.05
1950,1075,106,14,172,649,18,1.0,50,1.62,12.29,0.09,9.56
556,288,88,1,172,86,0,1.0,106,1.95,172.0,0.31,
556,288,90,6,172,549,22,1.0,106,1.91,28.67,0.31,7.82
556,288,157,7,172,510,21,1.0,106,1.1,24.57,0.31,8.19
556,288,207,14,172,1566,26,1.0,106,0.83,12.29,0.31,6.62
556,288,93,0,172,515,29,1.0,106,1.85,,0.31,5.93
556,288,151,9,172,1237,20,1.0,106,1.14,19.11,0.31,8.6
556,288,52,2,172,1777,29,1.0,106,3.31,86.0,0.31,5.93
556,288,99,4,172,1977,6,1.0,106,1.74,43.0,0.31,28.67
556,288,68,3,172,642,30,1.0,106,2.53,57.33,0.31,5.73
556,288,109,8,172,96,5,1.0,106,1.58,21.5,0.31,34.4
556,288,37,0,172,199,0,1.0,106,4.65,,0.31,
556,288,53,5,172,1863,0,1.0,106,3.25,34.4,0.31,
442,931,18,1,172,158,8,1.0,9,9.56,172.0,0.39,21.5
442,931,26,2,151,311,6,0.0,9,5.81,75.5,0.34,25.17
442,931,43,0,122,278,14,0.0,9,2.84,,0.28,8.71
442,931,52,8,172,189,11,1.0,9,3.31,21.5,0.39,15.64
442,931,32,1,172,211,14,1.0,9,5.38,172.0,0.39,12.29
442,931,46,3,172,257,15,1.0,9,3.74,57.33,0.39,11.47
442,931,43,2,172,154,11,1.0,9,4.0,86.0,0.39,15.64
442,931,48,0,172,158,8,1.0,9,3.58,,0.39,21.5
442,931,49,2,172,168,10,1.0,9,3.51,86.0,0.39,17.2
162,30,14,0,172,687,30,1.0,6,12.29,,1.06,5.73
162,30,12,0,172,292,11,1.0,6,14.33,,1.06,15.64
162,30,19,0,172,846,28,1.0,6,9.05,,1.06,6.14
162,30,12,0,172,965,24,1.0,6,14.33,,1.06,7.17
162,30,13,1,172,102,6,1.0,6,13.23,172.0,1.06,28.67
162,30,22,2,172,786,30,1.0,6,7.82,86.0,1.06,5.73
251,254,32,5,172,821,19,1.0,21,5.38,34.4,0.69,9.05
528,254,36,4,172,605,30,1.0,21,4.78,43.0,0.33,5.73
251,254,34,9,172,623,16,1.0,21,5.06,19.11,0.69,10.75
251,254,41,17,172,727,22,1.0,21,4.2,10.12,0.69,7.82
251,254,50,11,172,584,21,1.0,21,3.44,15.64,0.69,8.19
251,254,48,22,172,747,30,1.0,21,3.58,7.82,0.69,5.73
251,254,48,9,172,657,23,1.0,21,3.58,19.11,0.69,7.48
251,254,61,10,172,805,28,1.0,21,2.82,17.2,0.69,6.14
251,254,48,0,172,671,24,1.0,21,3.58,,0.69,7.17
251,254,44,0,172,878,23,1.0,21,3.91,,0.69,7.48
251,254,48,0,172,432,25,1.0,21,3.58,,0.69,6.88
251,254,33,1,97,232,3,0.0,21,2.94,97.0,0.39,32.33
1022,471,14,0,172,62,8,1.0,18,12.29,,0.17,21.5
1022,471,18,0,172,43,0,1.0,18,9.56,,0.17,
1022,471,22,0,172,151,2,1.0,18,7.82,,0.17,86.0
1022,471,32,0,172,206,6,1.0,18,5.38,,0.17,28.67
1022,471,21,0,172,168,6,1.0,18,8.19,,0.17,28.67
1022,471,21,1,172,102,0,1.0,18,8.19,172.0,0.17,
1022,471,18,0,172,186,12,1.0,18,9.56,,0.17,14.33
1022,471,96,2,172,211,15,1.0,18,1.79,86.0,0.17,11.47
1022,471,31,1,172,162,8,1.0,18,5.55,172.0,0.17,21.5
1022,471,48,0,172,391,16,1.0,18,3.58,,0.17,10.75
1022,471,44,1,172,343,14,1.0,18,3.91,172.0,0.17,12.29
1022,471,16,0,172,549,30,1.0,18,10.75,,0.17,5.73
165,243,16,1,80,613,16,0.0,17,5.0,80.0,0.48,5.0
165,243,15,0,172,91,3,1.0,17,11.47,,1.04,57.33
165,243,10,0,56,262,12,0.0,17,5.6,,0.34,4.67
165,243,12,0,41,260,16,0.0,17,3.42,,0.25,2.56
165,243,14,0,42,236,15,0.0,17,3.0,,0.25,2.8
165,243,14,0,32,213,12,0.0,17,2.29,,0.19,2.67
165,243,13,4,51,220,16,0.0,17,3.92,12.75,0.31,3.19
165,243,21,2,48,250,12,0.0,17,2.29,24.0,0.29,4.0
165,243,20,2,51,421,13,0.0,17,2.55,25.5,0.31,3.92
165,243,18,0,41,287,14,0.0,17,2.28,,0.25,2.93
165,243,15,2,54,229,16,0.0,17,3.6,27.0,0.33,3.38
165,243,29,2,172,300,19,1.0,17,5.93,86.0,1.04,9.05
1294,2591,37,1,947,239,24,0.0,138,25.59,947.0,0.73,39.46
1294,2591,102,3,769,241,22,0.0,138,7.54,256.33,0.59,34.95
1294,2591,123,1,1494,135,13,0.0,138,12.15,1494.0,1.15,114.92
1294,2591,40,2,172,107,5,1.0,138,4.3,86.0,0.13,34.4
1294,2591,61,6,172,208,17,1.0,138,2.82,28.67,0.13,10.12
1294,2591,51,2,197,122,13,0.0,138,3.86,98.5,0.15,15.15
1294,2591,48,0,673,149,12,0.0,138,14.02,,0.52,56.08
1294,2591,61,1,713,80,10,0.0,138,11.69,713.0,0.55,71.3
1294,2591,54,2,578,150,9,0.0,138,10.7,289.0,0.45,64.22
1294,2591,23,1,117,156,20,0.0,138,5.09,117.0,0.09,5.85
1294,2591,22,0,85,181,10,0.0,138,3.86,,0.07,8.5
1294,2591,27,0,172,337,24,1.0,138,6.37,,0.13,7.17
1071,219,49,1,259,335,30,0.0,19,5.29,259.0,0.24,8.63
1071,219,97,0,172,712,30,1.0,19,1.77,,0.16,5.73
1071,219,83,3,879,309,30,0.0,19,10.59,293.0,0.82,29.3
1071,219,73,4,840,242,16,0.0,19,11.51,210.0,0.78,52.5
1071,219,99,1,172,235,18,1.0,19,1.74,172.0,0.16,9.56
1071,219,120,0,1709,382,30,0.0,19,14.24,,1.6,56.97
1071,219,68,8,172,315,13,1.0,19,2.53,21.5,0.16,13.23
1071,219,118,5,172,292,20,1.0,19,1.46,34.4,0.16,8.6
1071,219,96,2,172,269,16,1.0,19,1.79,86.0,0.16,10.75
1071,219,190,4,172,1203,20,1.0,19,0.91,43.0,0.16,8.6
1071,219,82,1,172,307,20,1.0,19,2.1,172.0,0.16,8.6
1071,219,177,6,172,510,15,1.0,19,0.97,28.67,0.16,11.47
143,3,39,0,172,1189,24,1.0,15,4.41,,1.2,7.17
143,3,41,0,172,901,22,1.0,15,4.2,,1.2,7.82
143,3,35,0,172,1035,29,1.0,15,4.91,,1.2,5.93
143,3,31,0,172,1080,27,1.0,15,5.55,,1.2,6.37
143,3,50,0,172,1182,30,1.0,15,3.44,,1.2,5.73
143,3,47,1,172,470,16,1.0,15,3.66,172.0,1.2,10.75
143,3,128,1,172,889,17,1.0,15,1.34,172.0,1.2,10.12
143,3,34,0,172,708,17,1.0,15,5.06,,1.2,10.12
143,3,36,0,172,895,29,1.0,15,4.78,,1.2,5.93
143,3,32,0,172,838,30,1.0,15,5.38,,1.2,5.73
143,3,33,2,172,908,30,1.0,15,5.21,86.0,1.2,5.73
143,3,35,1,172,838,30,1.0,15,4.91,172.0,1.2,5.73
204,1967,3,0,172,243,15,1.0,22,57.33,,0.84,11.47
204,1967,7,0,172,271,19,1.0,22,24.57,,0.84,9.05
204,1967,5,0,172,377,30,1.0,22,34.4,,0.84,5.73
204,1967,10,1,172,444,30,1.0,22,17.2,172.0,0.84,5.73
204,1967,13,1,172,500,34,1.0,22,13.23,172.0,0.84,5.06
204,1967,9,1,172,1403,30,1.0,22,19.11,172.0,0.84,5.73
204,1967,7,0,172,531,30,1.0,22,24.57,,0.84,5.73
204,1967,9,1,172,530,30,1.0,22,19.11,172.0,0.84,5.73
204,1967,8,0,172,525,30,1.0,22,21.5,,0.84,5.73
204,1967,7,0,172,1377,29,1.0,22,24.57,,0.84,5.93
204,1967,5,0,172,873,30,1.0,22,34.4,,0.84,5.73
204,1967,17,0,172,399,32,1.0,22,10.12,,0.84,5.38
101,55,26,2,172,527,11,1.0,9,6.62,86.0,1.7,15.64
101,55,27,16,172,375,12,1.0,9,6.37,10.75,1.7,14.33
101,55,28,2,172,355,15,1.0,9,6.14,86.0,1.7,11.47
101,55,14,0,172,159,8,1.0,9,12.29,,1.7,21.5
101,55,13,5,172,204,9,1.0,9,13.23,34.4,1.7,19.11
101,55,12,0,172,149,9,1.0,9,14.33,,1.7,19.11
101,55,8,0,172,122,9,1.0,9,21.5,,1.7,19.11
101,55,14,0,172,125,11,1.0,9,12.29,,1.7,15.64
101,55,6,0,172,50,4,1.0,9,28.67,,1.7,43.0
1111,387,91,8,172,851,29,1.0,29,1.89,21.5,0.15,5.93
1111,387,76,7,172,797,29,1.0,29,2.26,24.57,0.15,5.93
1111,387,75,11,172,849,28,1.0,29,2.29,15.64,0.15,6.14
1111,387,67,25,172,394,0,1.0,29,2.57,6.88,0.15,
528,387,99,20,172,886,14,1.0,29,1.74,8.6,0.33,12.29
1111,387,109,21,172,884,28,1.0,29,1.58,8.19,0.15,6.14
1111,387,135,1,172,801,29,1.0,29,1.27,172.0,0.15,5.93
1111,387,119,12,172,718,26,1.0,29,1.45,14.33,0.15,6.62
1111,387,111,11,172,844,27,1.0,29,1.55,15.64,0.15,6.37
1111,387,122,13,172,754,27,1.0,29,1.41,13.23,0.15,6.37
1111,387,121,12,172,661,27,1.0,29,1.42,14.33,0.15,6.37
1111,387,108,5,172,674,26,1.0,29,1.59,34.4,0.15,6.62
143,522,20,0,66,370,30,0.0,67,3.3,,0.46,2.2
143,522,25,0,172,353,30,1.0,67,6.88,,1.2,5.73
143,522,20,0,172,464,30,1.0,67,8.6,,1.2,5.73
143,522,12,0,45,375,30,0.0,67,3.75,,0.31,1.5
143,522,21,2,172,337,30,1.0,67,8.19,86.0,1.2,5.73
143,522,16,0,172,368,30,1.0,67,10.75,,1.2,5.73
143,522,11,0,63,443,30,0.0,67,5.73,,0.44,2.1
143,522,16,1,172,417,30,1.0,67,10.75,172.0,1.2,5.73
143,522,12,0,172,416,22,1.0,67,14.33,,1.2,7.82
143,522,17,0,172,447,30,1.0,67,10.12,,1.2,5.73
143,522,20,0,97,334,28,0.0,67,4.85,,0.68,3.46
143,522,17,1,172,334,28,1.0,67,10.12,172.0,1.2,6.14
743,757,10,0,172,729,21,1.0,67,17.2,,0.23,8.19
743,757,25,1,172,1733,30,1.0,67,6.88,172.0,0.23,5.73
743,757,31,0,172,1853,27,1.0,67,5.55,,0.23,6.37
743,757,12,0,172,766,27,1.0,67,14.33,,0.23,6.37
743,757,12,1,172,1804,16,1.0,67,14.33,172.0,0.23,10.75
743,757,20,2,172,1078,27,1.0,67,8.6,86.0,0.23,6.37
743,757,10,0,172,0,0,1.0,67,17.2,,0.23,
743,757,15,0,172,504,31,1.0,67,11.47,,0.23,5.55
743,757,15,2,172,509,21,1.0,67,11.47,86.0,0.23,8.19
743,757,26,2,172,1322,20,1.0,67,6.62,86.0,0.23,8.6
743,757,17,0,172,423,17,1.0,67,10.12,,0.23,10.12
743,757,23,2,172,255,11,1.0,67,7.48,86.0,0.23,15.64
646,556,56,0,172,19,1,1.0,29,3.07,,0.27,172.0
646,556,21,1,172,1065,16,1.0,29,8.19,172.0,0.27,10.75
646,556,20,0,172,1020,8,1.0,29,8.6,,0.27,21.5
646,556,26,0,172,516,9,1.0,29,6.62,,0.27,19.11
646,556,32,0,172,913,8,1.0,29,5.38,,0.27,21.5
646,556,43,1,172,0,0,1.0,29,4.0,172.0,0.27,
646,556,64,2,172,0,0,1.0,29,2.69,86.0,0.27,
646,556,73,5,172,8,0,1.0,29,2.36,34.4,0.27,
646,556,63,8,172,258,0,1.0,29,2.73,21.5,0.27,
646,556,52,3,172,4,0,1.0,29,3.31,57.33,0.27,
646,556,60,1,172,0,0,1.0,29,2.87,172.0,0.27,
646,556,45,1,172,0,0,1.0,29,3.82,172.0,0.27,
528,38,15,12,38,168,8,1.0,177,2.53,3.17,0.07,4.75
272,38,18,2,172,329,13,1.0,177,9.56,86.0,0.63,13.23
272,38,25,2,172,372,14,1.0,177,6.88,86.0,0.63,12.29
272,38,32,4,172,376,14,1.0,177,5.38,43.0,0.63,12.29
272,38,23,0,172,314,11,1.0,177,7.48,,0.63,15.64
272,38,25,0,172,356,14,1.0,177,6.88,,0.63,12.29
272,38,22,0,172,326,12,1.0,177,7.82,,0.63,14.33
272,38,22,0,172,346,13,1.0,177,7.82,,0.63,13.23
272,38,26,0,172,344,12,1.0,177,6.62,,0.63,14.33
272,38,23,0,172,295,11,1.0,177,7.48,,0.63,15.64
272,38,23,0,172,309,11,1.0,177,7.48,,0.63,15.64
272,38,28,1,172,346,10,1.0,177,6.14,172.0,0.63,17.2
238,247,31,0,172,266,7,1.0,1,5.55,,0.72,24.57
763,3905,15,0,172,56,6,1.0,21,11.47,,0.23,28.67
763,3905,12,0,172,58,4,1.0,21,14.33,,0.23,43.0
763,3905,11,0,172,64,8,1.0,21,15.64,,0.23,21.5
763,3905,8,0,172,27,1,1.0,21,21.5,,0.23,172.0
763,3905,21,2,172,57,1,1.0,21,8.19,86.0,0.23,172.0
763,3905,40,3,172,116,7,1.0,21,4.3,57.33,0.23,24.57
763,3905,23,1,172,28,0,0.0,21,7.48,172.0,0.23,
763,3905,21,4,172,35,0,1.0,21,8.19,43.0,0.23,
763,3905,11,0,172,42,0,1.0,21,15.64,,0.23,
763,3905,19,1,172,0,0,1.0,21,9.05,172.0,0.23,
763,3905,16,0,172,0,0,1.0,21,10.75,,0.23,
763,3905,13,0,172,0,0,1.0,21,13.23,,0.23,
133,423,27,2,172,982,6,1.0,35,6.37,86.0,1.29,28.67
133,423,28,7,172,445,6,1.0,35,6.14,24.57,1.29,28.67
133,423,31,11,172,362,2,1.0,35,5.55,15.64,1.29,86.0
133,423,27,10,172,1162,10,1.0,35,6.37,17.2,1.29,17.2
133,423,32,6,172,343,10,1.0,35,5.38,28.67,1.29,17.2
133,423,31,8,172,195,17,1.0,35,5.55,21.5,1.29,10.12
133,423,25,3,172,195,17,1.0,35,6.88,57.33,1.29,10.12
133,423,23,4,172,795,20,1.0,35,7.48,43.0,1.29,8.6
133,423,47,6,61,77,4,0.0,35,1.3,10.17,0.46,15.25
133,423,46,0,172,108,7,1.0,35,3.74,,1.29,24.57
133,423,49,0,172,113,8,1.0,35,3.51,,1.29,21.5
133,423,55,4,172,489,15,1.0,35,3.13,43.0,1.29,11.47
1115,7269,32,1,172,875,21,1.0,4,5.38,172.0,0.15,8.19
1115,7269,88,0,172,291,17,1.0,4,1.95,,0.15,10.12
528,7269,149,1,172,343,18,1.0,4,1.15,172.0,0.33,9.56
1115,7269,181,5,172,173,12,1.0,4,0.95,34.4,0.15,14.33
120,13,3,0,172,399,28,1.0,52,57.33,,1.43,6.14
120,13,15,1,172,517,29,1.0,52,11.47,172.0,1.43,5.93
120,13,8,0,172,343,2,1.0,52,21.5,,1.43,86.0
120,13,2,0,172,62,5,1.0,52,86.0,,1.43,34.4
120,13,8,0,172,476,27,1.0,52,21.5,,1.43,6.37
120,13,5,0,172,85,1,1.0,52,34.4,,1.43,172.0
120,13,17,0,172,436,27,1.0,52,10.12,,1.43,6.37
120,13,12,0,172,418,27,1.0,52,14.33,,1.43,6.37
120,13,16,0,172,468,27,1.0,52,10.75,,1.43,6.37
120,13,18,0,172,460,27,1.0,52,9.56,,1.43,6.37
120,13,11,0,172,347,29,1.0,52,15.64,,1.43,5.93
120,13,9,0,172,62,4,1.0,52,19.11,,1.43,43.0
737,67,32,0,172,366,19,1.0,38,5.38,,0.23,9.05
737,67,28,1,172,504,22,1.0,38,6.14,172.0,0.23,7.82
737,67,23,1,172,427,19,1.0,38,7.48,172.0,0.23,9.05
737,67,36,1,172,423,19,1.0,38,4.78,172.0,0.23,9.05
