followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,views_per_like,views_per_comment,views_per_follower,views_per_hashtag
1089,2983,165,26,172,767,8,1.0,173,1.04,6.62,0.16,21.5
110,88,28,2,172,379,30,1.0,19,6.14,86.0,1.56,5.73
114,37,10,1,54,242,16,0.0,69,5.4,54.0,0.47,3.38
336,372,38,1,172,195,0,1.0,21,4.53,172.0,0.51,
135,163,3,1,32,0,0,0.0,600,10.67,32.0,0.24,
522,624,8,0,172,817,17,1.0,85,21.5,,0.33,10.12
2466,141,404,25,172,1025,30,1.0,68,0.43,6.88,0.07,5.73
102,5,7,0,172,759,30,1.0,50,24.57,,1.69,5.73
361,852,45,6,172,347,15,1.0,147,3.82,28.67,0.48,11.47
589,608,8,0,172,380,27,1.0,363,21.5,,0.29,6.37
523,713,125,0,172,64,0,1.0,112,1.38,,0.33,
545,717,43,1,259,116,9,0.0,85,6.02,259.0,0.48,28.78
273,395,62,1,172,55,0,1.0,24,2.77,172.0,0.63,
863,471,61,9,323,592,30,0.0,75,5.3,35.89,0.37,10.77
916,83,47,4,172,490,28,1.0,54,3.66,43.0,0.19,6.14
383,204,11,0,172,736,4,1.0,18,15.64,,0.45,43.0
1765,798,11,4,172,901,0,1.0,179,15.64,43.0,0.1,
318,95,60,0,172,630,30,1.0,58,2.87,,0.54,5.73
226,495,11,0,172,702,28,1.0,94,15.64,,0.76,6.14
565,1203,7,0,172,10,0,1.0,8,24.57,,0.3,
428,373,23,4,172,70,5,1.0,147,7.48,43.0,0.4,34.4
212,76,54,5,172,933,27,1.0,29,3.19,34.4,0.81,6.37
3754,1542,96,5,172,856,22,1.0,56,1.79,34.4,0.05,7.82
528,231,4,0,172,343,14,1.0,119,43.0,,0.33,12.29
520,605,17,3,172,307,8,1.0,23,10.12,57.33,0.33,21.5
422,1142,36,0,172,63,4,1.0,79,4.78,,0.41,43.0
593,530,28,3,172,679,27,1.0,383,6.14,57.33,0.29,6.37
130,678,1,1,172,16,2,1.0,100,172.0,172.0,1.32,86.0
445,618,9,0,172,137,5,1.0,438,19.11,,0.39,34.4
38659,1851,409,13,172,298,31,1.0,7082,0.42,13.23,0.0,5.55
175,368,14,0,21,300,24,0.0,28,1.5,,0.12,0.88
196,4,2,0,172,816,6,1.0,106,86.0,,0.88,28.67
511,325,51,12,172,244,0,1.0,134,3.37,14.33,0.34,
153,289,11,0,172,156,11,1.0,11,15.64,,1.12,15.64
1234,842,9,1,172,604,20,1.0,1157,19.11,172.0,0.14,8.6
632,27,10,0,172,615,30,1.0,87,17.2,,0.27,5.73
269,121,21,0,108,572,16,0.0,96,5.14,,0.4,6.75
529,837,48,0,172,794,29,1.0,86,3.58,,0.33,5.93
782,0,162,5,172,758,27,1.0,11,1.06,34.4,0.22,6.37
1177,1152,93,0,172,1076,30,1.0,126,1.85,,0.15,5.73
1401,845,56,2,172,584,16,1.0,137,3.07,86.0,0.12,10.75
251,254,48,0,172,671,24,1.0,21,3.58,,0.69,7.17
200,119,14,4,172,100,1,1.0,97,12.29,43.0,0.86,172.0
151,2118,3,1,172,16,0,1.0,66,57.33,172.0,1.14,
1652,459,219,11,172,326,10,1.0,6,0.79,15.64,0.1,17.2
191,234,18,0,172,0,0,0.0,224,9.56,,0.9,
507,417,37,2,172,1283,0,1.0,60,4.65,86.0,0.34,
1311,1641,12,0,151,175,9,0.0,58,12.58,,0.12,16.78
119,70,25,0,172,15,0,1.0,84,6.88,,1.45,
140,375,5,0,21,351,21,0.0,170,4.2,,0.15,1.0
258,289,21,1,172,280,24,1.0,170,8.19,172.0,0.67,7.17
117,148,34,1,172,37,2,1.0,36,5.06,172.0,1.47,86.0
544,206,66,0,172,1960,30,1.0,24,2.61,,0.32,5.73
363,387,9,0,172,557,16,1.0,49,19.11,,0.47,10.75
396,891,44,1,172,239,13,1.0,19,3.91,172.0,0.43,13.23
385,718,20,1,172,83,1,1.0,12,8.6,172.0,0.45,172.0
644,554,22,0,172,479,23,1.0,92,7.82,,0.27,7.48
140,375,5,0,172,548,30,1.0,170,34.4,,1.23,5.73
705,391,23,2,172,379,5,1.0,165,7.48,86.0,0.24,34.4
1206,900,34,0,172,250,12,1.0,157,5.06,,0.14,14.33
316,381,31,1,172,356,25,1.0,164,5.55,172.0,0.54,6.88
737,36,25,0,172,930,30,1.0,139,6.88,,0.23,5.73
1177,584,44,0,172,286,30,1.0,448,3.91,,0.15,5.73
101,36,40,1,172,875,16,1.0,15,4.3,172.0,1.7,10.75
1139,4,22,0,172,54,6,1.0,65,7.82,,0.15,28.67
208,371,27,0,172,86,5,1.0,103,6.37,,0.83,34.4
155,327,41,0,172,48,5,1.0,37,4.2,,1.11,34.4
422,1040,12,4,172,557,17,1.0,86,14.33,43.0,0.41,10.12
1576,435,98,15,172,996,33,1.0,120,1.76,11.47,0.11,5.21
1201,72,17,0,172,508,21,1.0,32,10.12,,0.14,8.19
488,517,56,2,1008,99,6,0.0,187,18.0,504.0,2.07,168.0
280,76,29,2,92,800,14,0.0,16,3.17,46.0,0.33,6.57
965,1008,17,1,172,252,14,1.0,102,10.12,172.0,0.18,12.29
644,813,14,0,172,412,20,1.0,50,12.29,,0.27,8.6
115,883,21,0,172,119,10,1.0,24,8.19,,1.5,17.2
528,5034,32,11,5258,383,14,0.0,9,164.31,478.0,9.95,375.57
123,131,47,1,172,917,31,1.0,18,3.66,172.0,1.4,5.55
48396,101,12,2,172,422,30,1.0,652,14.33,86.0,0.0,5.73
1011,217,4,0,172,434,5,1.0,337,43.0,,0.17,34.4
1594,389,135,0,2804,482,30,0.0,305,20.77,,1.76,93.47
1406,1105,204,9,172,42,0,1.0,436,0.84,19.11,0.12,
308,268,35,10,172,466,30,1.0,24,4.91,17.2,0.56,5.73
15406,154,76,4,172,681,30,1.0,219,2.26,43.0,0.01,5.73
3227,118,149,4,172,744,30,1.0,207,1.15,43.0,0.05,5.73
741,538,56,0,172,172,0,1.0,186,3.07,,0.23,
601,780,84,6,172,44,14,1.0,13,2.05,28.67,0.29,12.29
630,1037,63,2,172,464,10,1.0,385,2.73,86.0,0.27,17.2
838,406,306,11,172,0,0,1.0,44,0.56,15.64,0.21,
549,1989,121,0,172,41,2,1.0,6,1.42,,0.31,86.0
250,756,31,0,172,630,18,1.0,31,5.55,,0.69,9.56
177,190,16,0,172,492,29,1.0,54,10.75,,0.97,5.93
249,1249,13,1,172,36,4,1.0,12,13.23,172.0,0.69,43.0
349,167,11,0,172,0,0,1.0,12,15.64,,0.49,
117,148,26,0,172,20,1,1.0,36,6.62,,1.47,172.0
811,2233,11,0,172,233,1,1.0,216,15.64,,0.21,172.0
115,549,9,0,172,267,9,1.0,42,19.11,,1.5,19.11
1379,6,3,0,39,836,8,0.0,410,13.0,,0.03,4.88
1207,568,79,3,172,343,30,1.0,82,2.18,57.33,0.14,5.73
606,479,118,4,172,394,30,1.0,21,1.46,43.0,0.28,5.73
101,774,17,0,172,514,30,1.0,12,10.12,,1.7,5.73
120440,256,14,0,172,435,26,1.0,655,12.29,,0.0,6.62
592,27,62,0,172,531,33,1.0,22,2.77,,0.29,5.21
636,31,18,0,172,441,14,1.0,108,9.56,,0.27,12.29
421,598,62,4,172,329,32,1.0,89,2.77,43.0,0.41,5.38
197,726,4,3,172,160,14,0.0,142,43.0,57.33,0.87,12.29
800,2620,29,1,172,176,0,1.0,102,5.93,172.0,0.22,
1339,2031,120,6,458,170,7,0.0,293,3.82,76.33,0.34,65.43
965,1008,34,4,172,257,25,1.0,102,5.06,43.0,0.18,6.88
425,2537,41,0,172,69,5,1.0,21,4.2,,0.4,34.4
511,320,37,1,123,7,1,0.0,151,3.32,123.0,0.24,123.0
430,241,17,1,172,1656,29,1.0,156,10.12,172.0,0.4,5.93
157,262,20,1,206,54,1,0.0,63,10.3,206.0,1.31,206.0
188,383,61,4,172,333,30,1.0,11,2.82,43.0,0.91,5.73
402,3535,37,0,172,189,12,1.0,10,4.65,,0.43,14.33
1274,347,151,20,535,258,6,0.0,117,3.54,26.75,0.42,89.17
10670,182,693,11,172,580,21,1.0,87,0.25,15.64,0.02,8.19
800,2620,44,3,433,178,0,0.0,102,9.84,144.33,0.54,
135,45,13,0,172,656,30,1.0,83,13.23,,1.27,5.73
183,867,55,4,172,448,10,1.0,62,3.13,43.0,0.94,17.2
282,832,108,9,172,68,7,1.0,44,1.59,19.11,0.61,24.57
1018,8,87,2,172,734,29,1.0,187,1.98,86.0,0.17,5.93
742,1279,46,4,172,221,6,1.0,37,3.74,43.0,0.23,28.67
252,331,11,0,172,1333,29,1.0,116,15.64,,0.68,5.93
775,3052,114,5,172,31,0,1.0,11,1.51,34.4,0.22,
737,67,19,0,172,484,25,1.0,38,9.05,,0.23,6.88
102,5,6,0,172,1590,30,1.0,50,28.67,,1.69,5.73
991,761,30,0,172,74,3,1.0,96,5.73,,0.17,57.33
10453,104,91431,3,172,149,13,1.0,4,0.0,57.33,0.02,13.23
1864,5818,17,1,172,327,30,1.0,189,10.12,172.0,0.09,5.73
575,219,5,2,172,462,24,1.0,116,34.4,86.0,0.3,7.17
124,662,18,0,172,207,15,1.0,30,9.56,,1.39,11.47
1089,6480,74,2,172,1492,29,1.0,33,2.32,86.0,0.16,5.93
2223,37,42,0,172,842,24,1.0,1288,4.1,,0.08,7.17
306,1661,27,0,172,8,0,1.0,441,6.37,,0.56,
740,838,51,2,172,321,3,1.0,226,3.37,86.0,0.23,57.33
385,718,68,6,172,57,2,1.0,12,2.53,28.67,0.45,86.0
528,492,32,0,172,343,30,0.0,50,5.38,,0.33,5.73
1294,2591,61,1,713,80,10,0.0,138,11.69,713.0,0.55,71.3
460,93,12,0,172,199,0,1.0,97,14.33,,0.37,
580,665,20,2,172,0,0,1.0,15,8.6,86.0,0.3,
508,165,8,0,172,625,26,1.0,227,21.5,,0.34,6.62
135,219,125,0,172,0,0,1.0,39,1.38,,1.27,
176,107,3,0,172,0,0,1.0,342,57.33,,0.98,
306,606,61,0,172,236,20,1.0,29,2.82,,0.56,8.6
457,119,22,0,172,372,23,1.0,31,7.82,,0.38,7.48
863,471,74,12,172,652,29,1.0,75,2.32,14.33,0.2,5.93
141,144,30,4,172,622,30,1.0,13,5.73,43.0,1.22,5.73
185,938,132,0,172,1313,17,1.0,46,1.3,,0.93,10.12
1199,906,32,0,172,14,0,1.0,689,5.38,,0.14,
19490,14,1168,14,172,503,30,1.0,32,0.15,12.29,0.01,5.73
1436,499,116,9,804,222,10,0.0,18,6.93,89.33,0.56,80.4
705,391,39,0,172,530,5,1.0,165,4.41,,0.24,34.4
251,254,32,5,172,821,19,1.0,21,5.38,34.4,0.69,9.05
589,448,11,0,172,147,13,1.0,22,15.64,,0.29,13.23
2703,1476,235,23,2056,54,2,0.0,91,8.75,89.39,0.76,1028.0
104,533,9,0,172,278,0,1.0,21,19.11,,1.65,
312,1110,39,2,172,339,24,1.0,166,4.41,86.0,0.55,7.17
302,418,3,0,172,1480,12,1.0,1221,57.33,,0.57,14.33
1838,774,15,0,172,156,14,1.0,81,11.47,,0.09,12.29
1412,979,224,36,172,608,8,1.0,93,0.77,4.78,0.12,21.5
869,659,6,0,33,883,28,0.0,564,5.5,,0.04,1.18
102,138,93,6,172,400,31,1.0,36,1.85,28.67,1.69,5.55
1032,183,33,0,172,641,24,1.0,399,5.21,,0.17,7.17
2201,5052,17,0,172,906,15,1.0,384,10.12,,0.08,11.47
1251,195,38,0,172,343,14,1.0,161,4.53,,0.14,12.29
222,314,37,1,172,207,20,1.0,32,4.65,172.0,0.77,8.6
488,517,90,6,172,772,21,1.0,187,1.91,28.67,0.35,8.19
387,37,34,0,172,592,29,1.0,58,5.06,,0.44,5.93
213,322,8,0,172,506,0,1.0,598,21.5,,0.81,
201,338,4,4,172,94,9,1.0,108,43.0,43.0,0.86,19.11
280,3117,29,4,172,434,30,1.0,79,5.93,43.0,0.61,5.73
196,4,3,0,172,337,25,1.0,106,57.33,,0.88,6.88
318,657,41,1,172,644,26,1.0,26,4.2,172.0,0.54,6.62
6170,11,492,3,172,72,5,1.0,20,0.35,57.33,0.03,34.4
528,26,32,1,172,77,14,1.0,446,5.38,172.0,0.33,12.29
140,71,7,0,172,186,8,1.0,24,24.57,,1.23,21.5
1010,746,128,0,172,83,4,1.0,50,1.34,,0.17,43.0
1674,925,49,0,172,200,10,1.0,571,3.51,,0.1,17.2
32170,80,3630,120,172,447,4,1.0,273,0.05,1.43,0.01,43.0
548,473,4,0,172,215,4,1.0,132,43.0,,0.31,43.0
146,193,23,5,172,4,0,1.0,52,7.48,34.4,1.18,
403,990,50,4,172,429,10,1.0,39,3.44,43.0,0.43,17.2
114,337,52,0,172,410,30,1.0,30,3.31,,1.51,5.73
250,57,3,0,172,2122,0,1.0,414,57.33,,0.69,
316,466,10,0,172,409,24,1.0,25,17.2,,0.54,7.17
594,1205,16,0,172,376,30,1.0,53,10.75,,0.29,5.73
325,468,7,4,172,603,21,1.0,166,24.57,43.0,0.53,8.19
128,86,2,0,172,537,9,1.0,70,86.0,,1.34,19.11
23922,1,32,3,3208,214,12,0.0,937,100.25,1069.33,0.13,267.33
435,44,50,4,172,781,25,1.0,54,3.44,43.0,0.4,6.88
189,623,23,0,172,378,16,1.0,15,7.48,,0.91,10.75
458,604,35,2,172,419,5,1.0,58,4.91,86.0,0.38,34.4
130,678,8,1,172,16,1,1.0,100,21.5,172.0,1.32,172.0
960,955,78,0,172,846,27,1.0,24,2.21,,0.18,6.37
644,554,9,0,40,480,22,0.0,92,4.44,,0.06,1.82
1661,420,22,2,172,138,2,1.0,108,7.82,86.0,0.1,86.0
1379,6,61,0,1254,586,30,0.0,410,20.56,,0.91,41.8
323,860,32,8,172,128,0,1.0,303,5.38,21.5,0.53,
287,104,12,1,172,442,26,1.0,148,14.33,172.0,0.6,6.62
14605,588,1267,12,172,611,21,1.0,715,0.14,14.33,0.01,8.19
528,87,32,1,172,343,14,0.0,12,5.38,172.0,0.33,12.29
603,7,35,3,172,679,19,1.0,28,4.91,57.33,0.29,9.05
14929,3547,404,6,5042,433,25,0.0,522,12.48,840.33,0.34,201.68
840,1031,11,0,172,381,11,1.0,335,15.64,,0.2,15.64
686,408,141,2,172,1262,55,1.0,15,1.22,86.0,0.25,3.13
369,1187,16,5,172,667,30,1.0,84,10.75,34.4,0.47,5.73
286,173,13,2,172,847,26,1.0,243,13.23,86.0,0.6,6.62
289,499,35,1,172,121,5,1.0,32,4.91,172.0,0.6,34.4
1167,719,22,0,172,119,11,1.0,87,7.82,,0.15,15.64
365,306,36,0,172,77,6,1.0,15,4.78,,0.47,28.67
440,460,33,1,172,1305,28,1.0,59,5.21,172.0,0.39,6.14
116,324,13,0,172,0,0,1.0,9,13.23,,1.48,
476,1000,19,0,172,123,5,1.0,194,9.05,,0.36,34.4
507,22,64,2,172,848,29,1.0,42,2.69,86.0,0.34,5.93
499,307,47,10,172,1331,30,1.0,41,3.66,17.2,0.34,5.73
10766,5,3,0,172,1091,30,1.0,2188,57.33,,0.02,5.73
820,45,79,6,172,411,28,1.0,61,2.18,28.67,0.21,6.14
1285,289,9,0,172,372,32,1.0,767,19.11,,0.13,5.38
160,381,10,0,172,65,6,1.0,48,17.2,,1.08,28.67
227,244,66,0,172,59,5,1.0,97,2.61,,0.76,34.4
14605,588,992,17,172,563,21,1.0,715,0.17,10.12,0.01,8.19
263,50,25,0,172,546,28,1.0,194,6.88,,0.65,6.14
1513,1314,273,1,184,1152,30,0.0,29,0.67,184.0,0.12,6.13
225,954,30,0,172,97,0,1.0,30,5.73,,0.76,
304,194,8,0,172,725,19,1.0,11,21.5,,0.57,9.05
146,198,22,0,41,401,24,0.0,12,1.86,,0.28,1.71
381,347,15,9,73,0,0,0.0,1127,4.87,8.11,0.19,
381,347,9,1,52,471,30,0.0,1127,5.78,52.0,0.14,1.73
971,132,121,1,172,285,14,1.0,23,1.42,172.0,0.18,12.29
146,2101,8,2,172,148,5,1.0,85,21.5,86.0,1.18,34.4
620,275,44,8,172,742,29,1.0,64,3.91,21.5,0.28,5.93
7011,137,11,2,172,335,3,1.0,18,15.64,86.0,0.02,57.33
351,868,62,7,172,3789,22,1.0,398,2.77,24.57,0.49,7.82
44684,141,785,82,172,163,14,1.0,70,0.22,2.1,0.0,12.29
457,507,35,0,172,421,33,1.0,124,4.91,,0.38,5.21
102,119,21,0,172,126,7,1.0,10,8.19,,1.69,24.57
128,193,25,4,172,136,9,1.0,8,6.88,43.0,1.34,19.11
400,201,39,0,172,0,0,1.0,50,4.41,,0.43,
261,201,1,0,172,191,7,1.0,314,172.0,,0.66,24.57
166,276,13,0,172,362,21,1.0,55,13.23,,1.04,8.19
331,999,50,3,172,180,5,1.0,170,3.44,57.33,0.52,34.4
128869,9,256,3,172,695,0,1.0,442,0.67,57.33,0.0,
959,229,70,2,172,702,23,1.0,47,2.46,86.0,0.18,7.48
2010,2170,46,1,172,654,30,1.0,266,3.74,172.0,0.09,5.73
643,3229,43,0,172,823,28,1.0,29,4.0,,0.27,6.14
869,659,16,0,172,1120,27,1.0,564,10.75,,0.2,6.37
170,440,34,3,172,135,3,1.0,27,5.06,57.33,1.01,57.33
448,292,35,0,172,100,0,1.0,10,4.91,,0.38,
587,37,41,4,659,490,24,0.0,132,16.07,164.75,1.12,27.46
1197,14,24,1,216,289,13,0.0,77,9.0,216.0,0.18,16.62
126,398,38,6,172,311,9,1.0,72,4.53,28.67,1.37,19.11
787,560,84,12,172,1009,28,1.0,27,2.05,14.33,0.22,6.14
285,801,12,1,172,1103,14,1.0,10,14.33,172.0,0.6,12.29
1322,47,35,1,172,463,30,1.0,295,4.91,172.0,0.13,5.73
15406,154,98,1,172,960,30,1.0,219,1.76,172.0,0.01,5.73
934,454,182,92,172,586,15,1.0,38,0.95,1.87,0.18,11.47
239,212,22,0,172,1643,25,1.0,181,7.82,,0.72,6.88
275,38,36,4,172,540,20,1.0,26,4.78,43.0,0.63,8.6
9926,233,265,14,172,44,2,1.0,56,0.65,12.29,0.02,86.0
146,1098,20,0,172,255,0,1.0,36,8.6,,1.18,
730,135,18,1,172,2273,30,1.0,120,9.56,172.0,0.24,5.73
1332,432,12,0,172,1219,0,1.0,668,14.33,,0.13,
253,37,26,1,172,943,4,1.0,39,6.62,172.0,0.68,43.0
165,243,16,1,80,613,16,0.0,17,5.0,80.0,0.48,5.0
249,31,13,0,172,859,28,1.0,169,13.23,,0.69,6.14
1394,761,4,0,51,608,13,0.0,175,12.75,,0.04,3.92
528,165,5,1,172,1224,22,1.0,1347,34.4,172.0,0.33,7.82
322,143,5,1,172,76,5,1.0,682,34.4,172.0,0.53,34.4
610,5754,98,1,172,280,27,1.0,34,1.76,172.0,0.28,6.37
500,681,32,2,172,422,17,1.0,69,5.38,86.0,0.34,10.12
589,448,10,0,172,143,13,1.0,22,17.2,,0.29,13.23
1155,181,56,9,172,966,29,1.0,57,3.07,19.11,0.15,5.93
481,306,46,15,172,123,0,1.0,17,3.74,11.47,0.36,
30816,105,425,27,172,645,30,1.0,391,0.4,6.37,0.01,5.73
184,1547,7,0,172,251,0,1.0,5,24.57,,0.93,
423,881,63,0,172,31,0,1.0,375,2.73,,0.41,
11669,342,8,1,172,774,11,1.0,263,21.5,172.0,0.01,15.64
365,306,10,0,172,0,0,1.0,15,17.2,,0.47,
266,93,10,0,172,24,1,1.0,170,17.2,,0.65,172.0
520,95,53,1,172,346,3,1.0,92,3.25,172.0,0.33,57.33
5171,813,13,0,172,270,29,1.0,316,13.23,,0.03,5.93
439,1065,32,0,172,309,15,1.0,344,5.38,,0.39,11.47
528,270,10,0,172,219,6,0.0,43,17.2,,0.33,28.67
1028,254,13,0,45,347,32,0.0,289,3.46,,0.04,1.41
574,33,14,3,172,400,30,1.0,37,12.29,57.33,0.3,5.73
150,168,22,0,41,67,1,0.0,32,1.86,,0.27,41.0
1339,2031,130,9,594,198,8,0.0,293,4.57,66.0,0.44,74.25
34866,0,45,1,172,287,24,1.0,2585,3.82,172.0,0.0,7.17
130,32,23,2,172,269,18,1.0,10,7.48,86.0,1.32,9.56
2238,273,90,4,172,309,25,1.0,3,1.91,43.0,0.08,6.88
606,479,103,5,172,1381,31,1.0,21,1.67,34.4,0.28,5.55
348,106,48,6,172,409,26,1.0,31,3.58,28.67,0.49,6.62
2422,91,21,1,172,381,26,1.0,468,8.19,172.0,0.07,6.62
220,995,31,2,172,28,1,1.0,71,5.55,86.0,0.78,172.0
1294,2591,27,0,172,337,24,1.0,138,6.37,,0.13,7.17
106,522,10,1,172,1543,14,1.0,32,17.2,172.0,1.62,12.29
437,273,58,1,172,350,25,1.0,354,2.97,172.0,0.39,6.88
365,306,27,0,172,73,5,1.0,15,6.37,,0.47,34.4
3527,2030,91,2,172,407,30,1.0,96,1.89,86.0,0.05,5.73
140,240,9,0,63,123,6,0.0,13,7.0,,0.45,10.5
407,11,47,3,172,117,3,1.0,48,3.66,57.33,0.42,57.33
2913,227,29,1,172,317,15,1.0,52,5.93,172.0,0.06,11.47
927,1016,13,0,172,578,30,1.0,446,13.23,,0.19,5.73
580,665,24,0,172,0,0,1.0,15,7.17,,0.3,
9640,201,347,12,172,356,30,1.0,11,0.5,14.33,0.02,5.73
724,594,127,11,172,49,0,1.0,65,1.35,15.64,0.24,
1197,1091,165,1,172,97,10,1.0,93,1.04,172.0,0.14,17.2
48396,101,22,2,172,415,29,1.0,652,7.82,86.0,0.0,5.93
392,43,21,0,172,1203,30,1.0,64,8.19,,0.44,5.73
1177,1152,80,1,172,1021,30,1.0,126,2.15,172.0,0.15,5.73
1489,4016,204,5,172,215,6,1.0,24,0.84,34.4,0.12,28.67
187,85,32,0,172,414,24,1.0,60,5.38,,0.92,7.17
1034,1755,84,10,109,588,32,0.0,37,1.3,10.9,0.11,3.41
134,425,0,0,172,17,0,1.0,8,,,1.28,
115,269,26,0,172,344,22,1.0,20,6.62,,1.5,7.82
130,678,7,2,172,0,0,1.0,100,24.57,86.0,1.32,
126,264,25,0,172,16,2,1.0,99,6.88,,1.37,86.0
504,777,18,0,766,58,0,0.0,782,42.56,,1.52,
115,16,2,0,13,188,8,0.0,37,6.5,,0.11,1.62
240,1150,22,0,172,33,1,1.0,9,7.82,,0.72,172.0
128,193,24,5,84,419,7,0.0,8,3.5,16.8,0.66,12.0
567,1380,18,1,82,444,9,0.0,306,4.56,82.0,0.14,9.11
218,301,43,4,94,54,4,0.0,230,2.19,23.5,0.43,23.5
1575,390,11,0,172,1194,11,1.0,272,15.64,,0.11,15.64
571,649,36,2,172,997,30,1.0,13,4.78,86.0,0.3,5.73
259,131,15,0,172,477,10,1.0,8,11.47,,0.66,17.2
137,16,10,0,172,366,29,1.0,43,17.2,,1.26,5.93
41348,235,69,5,172,747,29,1.0,1668,2.49,34.4,0.0,5.93
719,827,51,2,172,1104,31,1.0,61,3.37,86.0,0.24,5.55
1214,973,50,5,172,56,0,1.0,125,3.44,34.4,0.14,
665,80,123,1,172,367,29,1.0,182,1.4,172.0,0.26,5.93
1095,2649,73,0,172,620,30,1.0,10,2.36,,0.16,5.73
678,446,79,4,172,131,10,1.0,56,2.18,43.0,0.25,17.2
133,4502,20,0,172,475,31,1.0,17,8.6,,1.29,5.55
528,135,14,2,172,2489,14,1.0,120,12.29,86.0,0.33,12.29
4625,575,284,5,2780,351,28,0.0,494,9.79,556.0,0.6,99.29
807,951,32,1,554,24,14,0.0,189,17.31,554.0,0.69,39.57
374,359,71,3,256,30,0,0.0,255,3.61,85.33,0.68,
195,66,17,5,172,928,14,1.0,31,10.12,34.4,0.88,12.29
916,83,61,2,172,236,15,1.0,54,2.82,86.0,0.19,11.47
603,7,49,3,172,406,18,1.0,28,3.51,57.33,0.29,9.56
683,905,57,1,172,140,9,1.0,102,3.02,172.0,0.25,19.11
727,799,23,3,172,257,15,1.0,339,7.48,57.33,0.24,11.47
1345,169,16,1,98,414,30,0.0,79,6.12,98.0,0.07,3.27
399,75,27,1,172,298,9,1.0,56,6.37,172.0,0.43,19.11
4145,1551,214,7,172,592,29,1.0,142,0.8,24.57,0.04,5.93
840,1031,20,9,158,280,10,0.0,335,7.9,17.56,0.19,15.8
415,68,29,0,172,409,30,1.0,484,5.93,,0.41,5.73
154,179,32,2,34,176,7,0.0,8,1.06,17.0,0.22,4.86
4424,493,114,2,172,1212,30,1.0,73,1.51,86.0,0.04,5.73
215,38,41,2,172,253,23,1.0,85,4.2,86.0,0.8,7.48
1661,420,66,4,951,676,17,0.0,108,14.41,237.75,0.57,55.94
224,749,19,0,172,74,0,1.0,263,9.05,,0.77,
475,861,139,22,172,369,10,1.0,111,1.24,7.82,0.36,17.2
644,813,58,2,172,222,19,1.0,50,2.97,86.0,0.27,9.05
682,639,73,1,172,844,33,1.0,53,2.36,172.0,0.25,5.21
696,881,89,6,172,100,5,1.0,38,1.93,28.67,0.25,34.4
44684,141,380,5,8719,197,14,0.0,70,22.94,1743.8,0.2,622.79
215,38,59,1,172,310,23,1.0,85,2.92,172.0,0.8,7.48
486,475,85,0,172,377,24,1.0,28,2.02,,0.35,7.17
1111,387,119,12,172,718,26,1.0,29,1.45,14.33,0.15,6.62
266,437,69,5,172,45,1,1.0,21,2.49,34.4,0.65,172.0
157,228,19,0,172,532,12,1.0,21,9.05,,1.1,14.33
528,374,27,2,172,508,35,0.0,22,6.37,86.0,0.33,4.91
575,219,12,2,172,533,29,1.0,116,14.33,86.0,0.3,5.93
588,1444,36,5,172,301,1,1.0,274,4.78,34.4,0.29,172.0
3675,957,4,0,60,169,16,0.0,806,15.0,,0.02,3.75
2336,577,3,0,172,260,9,1.0,935,57.33,,0.07,19.11
554,113,21,2,172,664,30,1.0,34,8.19,86.0,0.31,5.73
240,286,26,1,172,292,19,1.0,113,6.62,172.0,0.72,9.05
159,363,7,0,172,21,0,1.0,141,24.57,,1.08,
331,1823,15,1,172,85,7,1.0,205,11.47,172.0,0.52,24.57
166,229,0,0,172,805,0,1.0,91,,,1.04,
139,234,16,0,70,70,0,0.0,18,4.38,,0.5,
587,37,15,2,46,84,9,0.0,132,3.07,23.0,0.08,5.11
975,1577,30,2,172,25,2,1.0,218,5.73,86.0,0.18,86.0
1695,340,78,0,172,257,26,1.0,151,2.21,,0.1,6.62
528,325,32,1,172,375,14,0.0,12,5.38,172.0,0.33,12.29
124,10,5,0,172,299,7,1.0,174,34.4,,1.39,24.57
5046,990,954,42,172,2012,27,1.0,24,0.18,4.1,0.03,6.37
206,1769,57,0,172,28,2,1.0,19,3.02,,0.83,86.0
171,322,24,3,172,155,8,1.0,51,7.17,57.33,1.01,21.5
201,790,35,3,172,293,30,1.0,38,4.91,57.33,0.86,5.73
6702,3081,63,3,4960,268,13,0.0,46,78.73,1653.33,0.74,381.54
101,36,30,0,172,765,12,1.0,15,5.73,,1.7,14.33
401,318,25,0,172,424,30,1.0,270,6.88,,0.43,5.73
686,408,157,2,172,351,1,1.0,15,1.1,86.0,0.25,172.0
754,76,33,0,199,290,11,0.0,56,6.03,,0.26,18.09
490,1143,63,0,172,0,0,1.0,27,2.73,,0.35,
189,741,9,0,172,34,0,1.0,138,19.11,,0.91,
863,471,62,10,172,665,30,1.0,75,2.77,17.2,0.2,5.73
632,27,10,0,172,480,29,1.0,87,17.2,,0.27,5.93
866,4,33,0,172,527,30,1.0,105,5.21,,0.2,5.73
4950,11,19,1,172,175,5,1.0,635,9.05,172.0,0.03,34.4
1492,354,2,0,60,174,7,0.0,640,30.0,,0.04,8.57
327,110,146,15,172,2219,0,1.0,7,1.18,11.47,0.53,
586,1414,49,0,172,14,2,1.0,52,3.51,,0.29,86.0
210,483,3,2,172,19,0,1.0,96,57.33,86.0,0.82,
614,469,14,0,58,100,0,0.0,160,4.14,,0.09,
