followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,category_name,post_hour,post_day_of_week,cluster
2201.0,588.0,48.0,2.0,0.0,70.0,1.0,1.0,40.0,Other,15.0,0.0,0
2201.0,588.0,86.0,2.0,0.0,105.0,6.0,1.0,40.0,Other,9.0,6.0,0
2201.0,588.0,43.0,0.0,279.0,14.0,1.0,0.0,40.0,Other,17.0,0.0,0
2201.0,588.0,36.0,1.0,0.0,14.0,14.0,1.0,40.0, technology ,14.0,3.0,0
2201.0,588.0,102.0,2.0,0.0,21.0,1.0,1.0,40.0,Other,9.0,6.0,0
2201.0,588.0,148.0,4.0,0.0,30.0,1.0,1.0,40.0,Other,17.0,0.0,0
2201.0,588.0,86.0,4.0,0.0,30.0,0.0,1.0,40.0,Other,10.0,5.0,0
2201.0,588.0,113.0,3.0,0.0,56.0,2.0,1.0,40.0,Other,14.0,5.0,0
2201.0,588.0,86.0,0.0,0.0,63.0,1.0,1.0,40.0,Other,16.0,4.0,0
392.0,271.0,19.0,2.0,0.0,298.0,0.0,1.0,78.0,edu,13.0,2.0,0
392.0,271.0,32.0,12.0,0.0,195.0,0.0,1.0,78.0,,9.0,6.0,0
392.0,271.0,8.0,4.0,0.0,208.0,0.0,1.0,78.0,,19.0,5.0,0
392.0,271.0,18.0,3.0,0.0,33.0,0.0,1.0,78.0,,5.0,4.0,0
392.0,271.0,19.0,2.0,0.0,21.0,0.0,1.0,78.0,,10.0,6.0,0
392.0,271.0,8.0,4.0,0.0,37.0,0.0,1.0,78.0,,10.0,6.0,0
392.0,271.0,8.0,2.0,0.0,86.0,0.0,1.0,78.0,,4.0,1.0,0
392.0,271.0,31.0,16.0,0.0,25.0,0.0,1.0,78.0,,9.0,5.0,0
392.0,271.0,19.0,5.0,0.0,267.0,3.0,1.0,78.0,,15.0,4.0,0
392.0,271.0,17.0,3.0,0.0,156.0,0.0,1.0,78.0,,14.0,0.0,0
392.0,271.0,9.0,1.0,0.0,1290.0,20.0,1.0,78.0,,10.0,4.0,0
392.0,271.0,29.0,4.0,0.0,1288.0,22.0,1.0,78.0,,12.0,2.0,0
1376.0,1474.0,50.0,2.0,299.0,438.0,26.0,0.0,12.0,Education,12.0,4.0,0
1376.0,1474.0,69.0,13.0,400.0,433.0,14.0,0.0,12.0,Education,3.0,0.0,0
1376.0,1474.0,66.0,6.0,366.0,218.0,12.0,0.0,12.0,Education,10.0,6.0,0
1376.0,1474.0,193.0,13.0,0.0,31.0,0.0,1.0,12.0,Education,12.0,2.0,0
1376.0,1474.0,68.0,13.0,410.0,228.0,14.0,0.0,12.0,Education,3.0,3.0,0
1376.0,1474.0,76.0,0.0,328.0,358.0,24.0,0.0,12.0,Education,9.0,5.0,0
1376.0,1474.0,128.0,33.0,820.0,387.0,16.0,0.0,12.0,Education,11.0,5.0,0
1376.0,1474.0,85.0,6.0,429.0,420.0,25.0,0.0,12.0,Education,14.0,4.0,0
1376.0,1474.0,274.0,106.0,0.0,569.0,14.0,1.0,12.0,,13.0,2.0,0
1376.0,1474.0,216.0,72.0,3064.0,443.0,24.0,0.0,12.0,Education,10.0,2.0,0
1376.0,1474.0,195.0,49.0,3992.0,405.0,23.0,0.0,12.0,Education,10.0,5.0,0
1376.0,1474.0,139.0,35.0,0.0,389.0,23.0,1.0,12.0,Education,12.0,2.0,0
772.0,1145.0,75.0,20.0,0.0,1317.0,31.0,1.0,12.0,Other,16.0,2.0,0
772.0,1145.0,80.0,5.0,0.0,323.0,26.0,1.0,12.0,Other,1.0,1.0,0
772.0,1145.0,49.0,2.0,0.0,292.0,21.0,1.0,12.0,Other,21.0,5.0,0
772.0,1145.0,84.0,0.0,0.0,220.0,11.0,1.0,12.0,Other,23.0,6.0,0
772.0,1145.0,76.0,1.0,0.0,426.0,30.0,1.0,12.0,Other,17.0,4.0,0
772.0,1145.0,45.0,3.0,0.0,75.0,0.0,1.0,12.0,Other,12.0,6.0,0
772.0,1145.0,32.0,1.0,0.0,328.0,13.0,1.0,12.0,Other,2.0,0.0,0
772.0,1145.0,46.0,3.0,0.0,896.0,29.0,1.0,12.0,Other,6.0,2.0,0
772.0,1145.0,112.0,5.0,0.0,556.0,29.0,1.0,12.0,Other,23.0,1.0,0
772.0,1145.0,34.0,9.0,0.0,530.0,28.0,1.0,12.0,Other,9.0,1.0,0
772.0,1145.0,72.0,2.0,0.0,652.0,28.0,1.0,12.0,Other,8.0,1.0,0
772.0,1145.0,23.0,0.0,0.0,0.0,0.0,1.0,12.0,Other,14.0,6.0,0
613.0,430.0,106.0,1.0,0.0,64.0,1.0,1.0,73.0,,0.0,0.0,0
613.0,430.0,120.0,2.0,0.0,34.0,0.0,1.0,73.0,,21.0,6.0,0
613.0,430.0,149.0,10.0,0.0,16.0,0.0,1.0,73.0,,5.0,5.0,0
613.0,430.0,158.0,16.0,0.0,32.0,0.0,1.0,73.0,,16.0,5.0,0
613.0,430.0,81.0,1.0,0.0,122.0,0.0,1.0,73.0,,3.0,1.0,0
613.0,430.0,124.0,8.0,0.0,11.0,1.0,1.0,73.0,,23.0,5.0,0
613.0,430.0,101.0,1.0,0.0,203.0,3.0,1.0,73.0,,22.0,6.0,0
613.0,430.0,151.0,5.0,0.0,97.0,2.0,1.0,73.0,,3.0,4.0,0
613.0,430.0,103.0,3.0,0.0,22.0,1.0,1.0,73.0,,22.0,1.0,0
613.0,430.0,89.0,1.0,0.0,65.0,0.0,1.0,73.0,,22.0,1.0,0
613.0,430.0,85.0,4.0,0.0,58.0,0.0,1.0,73.0,,5.0,3.0,0
613.0,430.0,110.0,5.0,0.0,38.0,1.0,1.0,73.0,,5.0,6.0,0
334.0,110.0,11.0,0.0,113.0,169.0,0.0,0.0,156.0,Other,6.0,0.0,0
334.0,110.0,22.0,3.0,219.0,211.0,3.0,0.0,156.0,Other,7.0,6.0,0
334.0,110.0,17.0,0.0,162.0,126.0,5.0,0.0,156.0,Other,6.0,0.0,0
334.0,110.0,16.0,2.0,208.0,402.0,3.0,0.0,156.0,Other,6.0,4.0,0
334.0,110.0,26.0,2.0,166.0,393.0,1.0,0.0,156.0,Other,6.0,2.0,0
334.0,110.0,8.0,0.0,128.0,123.0,0.0,0.0,156.0,Other,5.0,1.0,0
334.0,110.0,18.0,0.0,0.0,0.0,0.0,1.0,156.0,Other,16.0,2.0,0
334.0,110.0,13.0,0.0,0.0,0.0,0.0,1.0,156.0,Other,16.0,2.0,0
334.0,110.0,9.0,0.0,0.0,0.0,0.0,1.0,156.0,Other,16.0,2.0,0
334.0,110.0,8.0,0.0,0.0,0.0,0.0,1.0,156.0,Other,16.0,2.0,0
462.0,1305.0,31.0,7.0,0.0,22.0,0.0,1.0,39.0,,21.0,0.0,0
462.0,1305.0,9.0,0.0,0.0,9.0,0.0,1.0,39.0,,22.0,3.0,0
462.0,1305.0,20.0,1.0,0.0,6.0,0.0,1.0,39.0,,20.0,1.0,0
462.0,1305.0,38.0,6.0,0.0,126.0,0.0,1.0,39.0,,10.0,6.0,0
462.0,1305.0,25.0,0.0,0.0,115.0,8.0,1.0,39.0,,21.0,0.0,0
462.0,1305.0,23.0,2.0,0.0,30.0,0.0,1.0,39.0,,12.0,1.0,0
462.0,1305.0,57.0,6.0,0.0,79.0,9.0,1.0,39.0,,12.0,2.0,0
462.0,1305.0,43.0,3.0,0.0,8.0,0.0,1.0,39.0,,23.0,1.0,0
462.0,1305.0,32.0,2.0,0.0,86.0,6.0,1.0,39.0,,0.0,0.0,0
462.0,1305.0,51.0,3.0,0.0,25.0,0.0,1.0,39.0,,13.0,3.0,0
462.0,1305.0,26.0,4.0,0.0,120.0,10.0,1.0,39.0,,19.0,2.0,0
462.0,1305.0,89.0,5.0,0.0,252.0,23.0,1.0,39.0,,7.0,0.0,0
153.0,255.0,15.0,0.0,0.0,0.0,0.0,1.0,43.0,,9.0,6.0,0
153.0,255.0,25.0,0.0,0.0,12.0,0.0,1.0,43.0,,16.0,6.0,0
153.0,255.0,32.0,0.0,0.0,77.0,3.0,1.0,43.0,,8.0,2.0,0
153.0,255.0,14.0,0.0,0.0,58.0,4.0,1.0,43.0,,7.0,1.0,0
153.0,255.0,21.0,2.0,0.0,0.0,0.0,1.0,43.0,,18.0,0.0,0
153.0,255.0,6.0,0.0,0.0,55.0,4.0,1.0,43.0,,19.0,5.0,0
153.0,255.0,7.0,0.0,0.0,58.0,5.0,1.0,43.0,,14.0,4.0,0
153.0,255.0,9.0,0.0,0.0,70.0,7.0,1.0,43.0,,22.0,1.0,0
153.0,255.0,8.0,0.0,0.0,44.0,4.0,1.0,43.0,,15.0,4.0,0
153.0,255.0,9.0,0.0,0.0,52.0,3.0,1.0,43.0,,19.0,5.0,0
153.0,255.0,12.0,0.0,0.0,10.0,0.0,1.0,43.0,,9.0,5.0,0
153.0,255.0,11.0,0.0,0.0,25.0,1.0,1.0,43.0,,17.0,3.0,0
827.0,58.0,4.0,0.0,0.0,1393.0,7.0,1.0,64.0,,15.0,0.0,0
827.0,58.0,3.0,0.0,38.0,245.0,5.0,0.0,64.0,,12.0,0.0,0
827.0,58.0,29.0,27.0,0.0,54.0,0.0,1.0,64.0,,13.0,2.0,0
827.0,58.0,5.0,0.0,0.0,238.0,0.0,1.0,64.0,,9.0,4.0,0
827.0,58.0,31.0,1.0,0.0,343.0,14.0,1.0,64.0,,16.0,5.0,0
827.0,58.0,18.0,0.0,0.0,398.0,30.0,1.0,64.0,,4.0,4.0,0
827.0,58.0,11.0,0.0,0.0,394.0,29.0,1.0,64.0,,16.0,6.0,0
827.0,58.0,30.0,3.0,0.0,393.0,29.0,1.0,64.0,,16.0,2.0,0
827.0,58.0,15.0,2.0,0.0,384.0,29.0,1.0,64.0,,16.0,1.0,0
827.0,58.0,17.0,0.0,0.0,394.0,29.0,1.0,64.0,,16.0,0.0,0
827.0,58.0,29.0,2.0,0.0,385.0,29.0,1.0,64.0,,19.0,6.0,0
827.0,58.0,19.0,0.0,0.0,396.0,29.0,1.0,64.0, technology ,14.0,6.0,0
371.0,533.0,42.0,7.0,0.0,410.0,30.0,1.0,84.0,Other,16.0,6.0,0
371.0,533.0,15.0,3.0,0.0,782.0,7.0,1.0,84.0,Other,14.0,4.0,0
371.0,533.0,30.0,1.0,400.0,365.0,13.0,0.0,84.0,Other,7.0,6.0,0
371.0,533.0,29.0,1.0,259.0,513.0,21.0,0.0,84.0,Other,20.0,3.0,0
371.0,533.0,9.0,0.0,160.0,323.0,7.0,0.0,84.0,Other,18.0,0.0,0
371.0,533.0,28.0,6.0,286.0,170.0,15.0,0.0,84.0,Other,17.0,6.0,0
371.0,533.0,24.0,0.0,0.0,154.0,13.0,1.0,84.0,Other,17.0,2.0,0
371.0,533.0,26.0,2.0,0.0,189.0,18.0,1.0,84.0,Other,10.0,2.0,0
371.0,533.0,25.0,6.0,0.0,113.0,0.0,1.0,84.0,Other,19.0,3.0,0
371.0,533.0,34.0,1.0,0.0,177.0,6.0,1.0,84.0,Other,10.0,4.0,0
371.0,533.0,24.0,0.0,0.0,228.0,15.0,1.0,84.0,Other,21.0,4.0,0
371.0,533.0,36.0,6.0,0.0,294.0,17.0,1.0,84.0,Other,17.0,2.0,0
1391.0,4007.0,80.0,10.0,328.0,53.0,3.0,0.0,34.0,,16.0,6.0,0
1391.0,4007.0,50.0,0.0,0.0,173.0,1.0,1.0,34.0,,2.0,3.0,0
1391.0,4007.0,85.0,10.0,0.0,26.0,0.0,1.0,34.0,,1.0,3.0,0
1391.0,4007.0,78.0,4.0,545.0,162.0,11.0,0.0,34.0,,0.0,3.0,0
1391.0,4007.0,55.0,4.0,0.0,46.0,1.0,1.0,34.0,,2.0,4.0,0
1391.0,4007.0,70.0,0.0,0.0,41.0,1.0,1.0,34.0,,2.0,4.0,0
1391.0,4007.0,54.0,1.0,0.0,32.0,0.0,1.0,34.0,,23.0,0.0,0
1391.0,4007.0,66.0,0.0,0.0,82.0,6.0,1.0,34.0,,23.0,3.0,0
1391.0,4007.0,41.0,1.0,0.0,374.0,20.0,1.0,34.0,,2.0,6.0,0
1391.0,4007.0,26.0,1.0,0.0,190.0,13.0,1.0,34.0,,2.0,6.0,0
1391.0,4007.0,76.0,1.0,0.0,87.0,3.0,1.0,34.0,,22.0,0.0,0
1391.0,4007.0,54.0,0.0,0.0,711.0,16.0,1.0,34.0,,16.0,5.0,0
105.0,177.0,22.0,1.0,80.0,73.0,7.0,0.0,28.0,,20.0,3.0,0
105.0,177.0,31.0,2.0,0.0,0.0,0.0,1.0,28.0,,22.0,6.0,0
105.0,177.0,10.0,0.0,73.0,0.0,0.0,0.0,28.0,,15.0,4.0,0
105.0,177.0,19.0,0.0,76.0,0.0,0.0,0.0,28.0,,19.0,5.0,0
105.0,177.0,10.0,0.0,0.0,0.0,0.0,1.0,28.0,,17.0,0.0,0
105.0,177.0,15.0,0.0,48.0,0.0,0.0,0.0,28.0,,23.0,5.0,0
105.0,177.0,13.0,0.0,0.0,0.0,0.0,1.0,28.0,,17.0,1.0,0
105.0,177.0,24.0,0.0,0.0,0.0,0.0,1.0,28.0,,13.0,6.0,0
105.0,177.0,25.0,0.0,0.0,0.0,0.0,1.0,28.0,,16.0,6.0,0
105.0,177.0,10.0,0.0,0.0,51.0,6.0,1.0,28.0,,14.0,6.0,0
105.0,177.0,16.0,0.0,0.0,0.0,0.0,1.0,28.0,,19.0,2.0,0
105.0,177.0,12.0,0.0,45.0,343.0,14.0,0.0,28.0,,15.0,1.0,0
336.0,3124.0,13.0,0.0,0.0,350.0,30.0,1.0,95.0,,22.0,5.0,0
336.0,3124.0,9.0,0.0,26.0,321.0,23.0,0.0,95.0,,19.0,1.0,0
336.0,3124.0,6.0,0.0,0.0,45.0,1.0,1.0,95.0,,11.0,4.0,0
336.0,3124.0,4.0,0.0,0.0,348.0,0.0,1.0,95.0,,16.0,5.0,0
336.0,3124.0,4.0,0.0,0.0,412.0,0.0,1.0,95.0,,22.0,0.0,0
336.0,3124.0,12.0,0.0,0.0,222.0,8.0,1.0,95.0,,19.0,0.0,0
336.0,3124.0,6.0,0.0,0.0,551.0,29.0,1.0,95.0,,15.0,6.0,0
336.0,3124.0,7.0,0.0,0.0,435.0,29.0,1.0,95.0,,21.0,1.0,0
336.0,3124.0,34.0,0.0,0.0,112.0,6.0,1.0,95.0,,20.0,4.0,0
336.0,3124.0,7.0,0.0,0.0,345.0,0.0,1.0,95.0,,17.0,2.0,0
336.0,3124.0,9.0,1.0,0.0,50.0,1.0,1.0,95.0,,0.0,2.0,0
336.0,3124.0,9.0,3.0,0.0,48.0,2.0,1.0,95.0,,23.0,2.0,0
807.0,116.0,24.0,2.0,0.0,78.0,0.0,1.0,373.0,Other,5.0,3.0,0
807.0,116.0,17.0,2.0,0.0,32.0,0.0,1.0,373.0,Other,14.0,2.0,0
807.0,116.0,23.0,3.0,0.0,9.0,0.0,0.0,373.0,,21.0,3.0,0
807.0,116.0,22.0,0.0,0.0,26.0,1.0,1.0,373.0,Other,18.0,3.0,0
807.0,116.0,9.0,0.0,69.0,8.0,0.0,0.0,373.0,Other,14.0,6.0,0
807.0,116.0,21.0,2.0,0.0,0.0,0.0,1.0,373.0,Other,18.0,0.0,0
807.0,116.0,19.0,0.0,0.0,11.0,0.0,1.0,373.0,Other,9.0,6.0,0
807.0,116.0,10.0,0.0,0.0,12.0,2.0,1.0,373.0,Other,6.0,5.0,0
807.0,116.0,21.0,1.0,0.0,413.0,7.0,1.0,373.0,Other,10.0,1.0,0
807.0,116.0,13.0,1.0,0.0,0.0,0.0,1.0,373.0,Other,6.0,0.0,0
807.0,116.0,19.0,2.0,0.0,56.0,0.0,1.0,373.0,Other,8.0,3.0,0
807.0,116.0,23.0,0.0,0.0,65.0,0.0,1.0,373.0,Other,4.0,1.0,0
186.0,127.0,25.0,2.0,0.0,162.0,5.0,1.0,147.0,,10.0,2.0,0
186.0,127.0,38.0,5.0,197.0,286.0,8.0,0.0,147.0,,15.0,4.0,0
186.0,127.0,43.0,2.0,0.0,154.0,11.0,1.0,147.0,,13.0,4.0,0
186.0,127.0,32.0,7.0,0.0,309.0,6.0,1.0,147.0,,9.0,5.0,0
186.0,127.0,37.0,9.0,168.0,261.0,12.0,0.0,147.0,,20.0,0.0,0
186.0,127.0,26.0,1.0,0.0,246.0,7.0,1.0,147.0,,19.0,1.0,0
186.0,127.0,30.0,1.0,0.0,74.0,6.0,1.0,147.0,,10.0,2.0,0
186.0,127.0,24.0,3.0,0.0,227.0,6.0,1.0,147.0,,8.0,6.0,0
186.0,127.0,63.0,1.0,0.0,192.0,12.0,1.0,147.0,,11.0,6.0,0
528.0,127.0,44.0,6.0,0.0,343.0,14.0,1.0,147.0,,19.0,3.0,0
186.0,127.0,33.0,8.0,0.0,78.0,6.0,1.0,147.0,,15.0,4.0,0
186.0,127.0,40.0,0.0,0.0,159.0,12.0,1.0,147.0,,16.0,0.0,0
242.0,807.0,42.0,0.0,0.0,131.0,10.0,1.0,40.0,Web Designer,6.0,0.0,0
242.0,807.0,61.0,5.0,0.0,395.0,30.0,1.0,40.0,Web Designer,17.0,0.0,0
242.0,807.0,58.0,3.0,0.0,61.0,0.0,1.0,40.0,Web Designer,7.0,6.0,0
242.0,807.0,85.0,25.0,0.0,540.0,31.0,1.0,40.0,Web Designer,6.0,6.0,0
242.0,807.0,57.0,1.0,0.0,324.0,24.0,1.0,40.0,Web Designer,10.0,2.0,0
242.0,807.0,73.0,7.0,0.0,451.0,26.0,1.0,40.0,Web Designer,5.0,1.0,0
242.0,807.0,47.0,3.0,174.0,54.0,3.0,0.0,40.0,Web Designer,5.0,6.0,0
242.0,807.0,86.0,3.0,0.0,190.0,15.0,1.0,40.0,Web Designer,12.0,2.0,0
242.0,807.0,247.0,9.0,0.0,373.0,27.0,1.0,40.0,Web Designer,6.0,6.0,0
242.0,807.0,236.0,5.0,0.0,268.0,20.0,1.0,40.0,Web Designer,6.0,3.0,0
242.0,807.0,238.0,7.0,382.0,374.0,28.0,0.0,40.0,Web Designer,11.0,2.0,0
242.0,807.0,160.0,11.0,0.0,311.0,26.0,1.0,40.0,Web Designer,5.0,5.0,0
357.0,1163.0,8.0,0.0,0.0,762.0,30.0,1.0,67.0,Digital creator,0.0,3.0,0
357.0,1163.0,4.0,0.0,0.0,1866.0,30.0,1.0,67.0,Digital creator,3.0,2.0,0
357.0,1163.0,9.0,0.0,0.0,676.0,27.0,1.0,67.0,Digital creator,1.0,6.0,0
357.0,1163.0,8.0,0.0,0.0,916.0,27.0,1.0,67.0,Digital creator,2.0,1.0,0
357.0,1163.0,63.0,2.0,0.0,830.0,29.0,1.0,67.0,Digital creator,23.0,0.0,0
357.0,1163.0,50.0,1.0,0.0,1452.0,26.0,1.0,67.0,Digital creator,15.0,5.0,0
357.0,1163.0,5.0,0.0,0.0,2.0,0.0,1.0,67.0,Digital creator,15.0,5.0,0
357.0,1163.0,5.0,0.0,0.0,4.0,0.0,1.0,67.0,Digital creator,15.0,5.0,0
357.0,1163.0,57.0,0.0,0.0,442.0,29.0,1.0,67.0,Digital creator,19.0,1.0,0
357.0,1163.0,69.0,1.0,0.0,642.0,29.0,1.0,67.0,Digital creator,2.0,2.0,0
357.0,1163.0,53.0,4.0,0.0,1152.0,29.0,1.0,67.0,Digital creator,6.0,2.0,0
297.0,466.0,80.0,11.0,0.0,54.0,0.0,1.0,11.0,Other,20.0,5.0,0
297.0,466.0,67.0,3.0,0.0,49.0,0.0,1.0,11.0,Other,19.0,2.0,0
297.0,466.0,60.0,3.0,0.0,0.0,0.0,1.0,11.0,Other,22.0,6.0,0
297.0,466.0,70.0,18.0,0.0,205.0,0.0,1.0,11.0,Other,20.0,3.0,0
297.0,466.0,53.0,0.0,0.0,938.0,21.0,1.0,11.0,Other,20.0,4.0,0
297.0,466.0,31.0,1.0,0.0,524.0,28.0,0.0,11.0,Other,20.0,5.0,0
297.0,466.0,27.0,0.0,0.0,485.0,28.0,1.0,11.0,Other,18.0,3.0,0
297.0,466.0,30.0,0.0,0.0,437.0,29.0,1.0,11.0,Other,19.0,5.0,0
297.0,466.0,55.0,5.0,0.0,499.0,28.0,1.0,11.0,Other,19.0,2.0,0
297.0,466.0,27.0,0.0,196.0,104.0,5.0,0.0,11.0,Other,20.0,0.0,0
297.0,466.0,40.0,0.0,0.0,83.0,4.0,1.0,11.0,Other,19.0,6.0,0
134.0,425.0,4.0,0.0,0.0,46.0,5.0,1.0,8.0,,18.0,3.0,0
134.0,425.0,0.0,0.0,0.0,17.0,0.0,1.0,8.0,,18.0,5.0,0
134.0,425.0,13.0,1.0,0.0,101.0,8.0,1.0,8.0,,21.0,6.0,0
134.0,425.0,15.0,0.0,0.0,23.0,1.0,1.0,8.0,,21.0,3.0,0
134.0,425.0,14.0,0.0,0.0,3.0,0.0,1.0,8.0,,9.0,6.0,0
134.0,425.0,24.0,0.0,0.0,71.0,8.0,1.0,8.0,,20.0,6.0,0
134.0,425.0,25.0,1.0,0.0,98.0,10.0,1.0,8.0,,18.0,6.0,0
134.0,425.0,21.0,4.0,0.0,106.0,10.0,1.0,8.0,,15.0,5.0,0
169.0,162.0,52.0,6.0,0.0,27.0,0.0,1.0,21.0,,13.0,2.0,0
169.0,162.0,24.0,0.0,0.0,11.0,0.0,1.0,21.0,,8.0,6.0,0
169.0,162.0,25.0,4.0,0.0,0.0,0.0,1.0,21.0,,17.0,5.0,0
528.0,162.0,23.0,0.0,0.0,343.0,14.0,1.0,21.0,edu,7.0,6.0,0
169.0,162.0,26.0,0.0,0.0,85.0,2.0,1.0,21.0,,23.0,4.0,0
169.0,162.0,36.0,1.0,0.0,333.0,7.0,1.0,21.0,,13.0,2.0,0
169.0,162.0,35.0,2.0,0.0,155.0,6.0,1.0,21.0,,15.0,1.0,0
169.0,162.0,33.0,1.0,0.0,515.0,6.0,1.0,21.0,,14.0,6.0,0
169.0,162.0,20.0,0.0,0.0,41.0,3.0,1.0,21.0,,1.0,3.0,0
169.0,162.0,43.0,2.0,0.0,45.0,3.0,1.0,21.0,,7.0,6.0,0
169.0,162.0,25.0,7.0,0.0,41.0,3.0,1.0,21.0,,12.0,1.0,0
169.0,162.0,30.0,0.0,0.0,52.0,4.0,1.0,21.0,,9.0,4.0,0
189.0,741.0,9.0,0.0,0.0,34.0,0.0,1.0,138.0,,15.0,0.0,0
189.0,741.0,8.0,0.0,0.0,128.0,7.0,1.0,138.0,,16.0,2.0,0
189.0,741.0,5.0,0.0,0.0,0.0,0.0,1.0,138.0,,14.0,0.0,0
189.0,741.0,8.0,0.0,0.0,4.0,0.0,1.0,138.0,,14.0,2.0,0
189.0,741.0,7.0,0.0,0.0,59.0,4.0,1.0,138.0,,19.0,5.0,0
189.0,741.0,5.0,1.0,0.0,25.0,1.0,1.0,138.0,,0.0,0.0,0
189.0,741.0,3.0,0.0,0.0,20.0,3.0,1.0,138.0,,14.0,4.0,0
189.0,741.0,4.0,0.0,0.0,0.0,0.0,1.0,138.0,,14.0,1.0,0
189.0,741.0,5.0,2.0,0.0,0.0,0.0,1.0,138.0,,17.0,5.0,0
189.0,741.0,13.0,0.0,0.0,51.0,2.0,1.0,138.0,,16.0,5.0,0
189.0,741.0,2.0,0.0,0.0,4.0,0.0,1.0,138.0,,23.0,4.0,0
189.0,741.0,3.0,0.0,87.0,25.0,0.0,0.0,138.0,,3.0,3.0,0
7647.0,933.0,8.0,0.0,0.0,26.0,0.0,1.0,68.0,Other,3.0,3.0,0
7647.0,933.0,23.0,3.0,0.0,213.0,11.0,1.0,68.0,Other,15.0,1.0,0
7647.0,933.0,13.0,1.0,0.0,131.0,3.0,1.0,68.0,Other,19.0,3.0,0
7647.0,933.0,42.0,2.0,0.0,181.0,10.0,1.0,68.0,Other,14.0,6.0,0
7647.0,933.0,28.0,4.0,134.0,130.0,6.0,0.0,68.0,Other,17.0,4.0,0
7647.0,933.0,31.0,2.0,0.0,89.0,5.0,1.0,68.0,Other,17.0,4.0,0
7647.0,933.0,19.0,3.0,0.0,105.0,5.0,1.0,68.0,Other,17.0,4.0,0
7647.0,933.0,24.0,7.0,0.0,337.0,3.0,1.0,68.0,Other,13.0,3.0,0
7647.0,933.0,24.0,0.0,0.0,553.0,11.0,1.0,68.0,Other,15.0,2.0,0
7647.0,933.0,43.0,2.0,165.0,198.0,12.0,0.0,68.0,Other,2.0,2.0,0
7647.0,933.0,24.0,1.0,0.0,234.0,10.0,1.0,68.0,Other,20.0,5.0,0
7647.0,933.0,17.0,2.0,134.0,128.0,3.0,0.0,68.0,Other,4.0,5.0,0
10285.0,2925.0,49.0,2.0,0.0,479.0,10.0,1.0,415.0,Other,12.0,6.0,0
10285.0,2925.0,36.0,2.0,0.0,404.0,0.0,1.0,415.0,Other,2.0,1.0,0
10285.0,2925.0,14.0,4.0,0.0,730.0,0.0,1.0,415.0,Other,11.0,0.0,0
10285.0,2925.0,34.0,4.0,0.0,258.0,8.0,1.0,415.0,Other,15.0,4.0,0
10285.0,2925.0,23.0,0.0,0.0,602.0,30.0,1.0,415.0,Other,13.0,3.0,0
10285.0,2925.0,39.0,3.0,0.0,240.0,8.0,1.0,415.0,Other,14.0,2.0,0
10285.0,2925.0,34.0,0.0,0.0,243.0,10.0,1.0,415.0,Other,7.0,2.0,0
10285.0,2925.0,12.0,2.0,111.0,1491.0,29.0,0.0,415.0,Other,2.0,6.0,0
10285.0,2925.0,57.0,1.0,0.0,419.0,30.0,0.0,415.0,,13.0,5.0,0
10285.0,2925.0,35.0,0.0,0.0,259.0,20.0,1.0,415.0,Other,7.0,3.0,0
10285.0,2925.0,33.0,1.0,0.0,119.0,5.0,1.0,415.0,Other,14.0,6.0,0
10285.0,2925.0,60.0,1.0,0.0,343.0,8.0,1.0,415.0,,13.0,5.0,0
204.0,248.0,68.0,5.0,0.0,57.0,4.0,1.0,54.0,,18.0,4.0,0
204.0,248.0,73.0,6.0,0.0,71.0,7.0,1.0,54.0,,13.0,2.0,0
204.0,248.0,54.0,2.0,142.0,118.0,11.0,0.0,54.0,,13.0,6.0,0
204.0,248.0,47.0,4.0,0.0,96.0,8.0,1.0,54.0,,19.0,1.0,0
204.0,248.0,58.0,1.0,333.0,110.0,9.0,0.0,54.0,,21.0,3.0,0
204.0,248.0,71.0,1.0,0.0,145.0,11.0,1.0,54.0,,17.0,6.0,0
204.0,248.0,45.0,2.0,0.0,133.0,9.0,1.0,54.0,,22.0,6.0,0
204.0,248.0,98.0,2.0,681.0,152.0,13.0,0.0,54.0,,21.0,2.0,0
204.0,248.0,58.0,0.0,0.0,106.0,10.0,1.0,54.0,,20.0,3.0,0
204.0,248.0,62.0,3.0,0.0,77.0,9.0,1.0,54.0,,18.0,5.0,0
204.0,248.0,38.0,0.0,0.0,98.0,9.0,1.0,54.0,,18.0,0.0,0
204.0,248.0,56.0,2.0,0.0,71.0,7.0,1.0,54.0,,19.0,6.0,0
1439.0,309.0,89.0,0.0,0.0,421.0,25.0,1.0,314.0,,18.0,1.0,0
1439.0,309.0,99.0,2.0,0.0,476.0,31.0,1.0,314.0,,16.0,0.0,0
1439.0,309.0,146.0,1.0,0.0,402.0,30.0,1.0,314.0,,18.0,4.0,0
1439.0,309.0,95.0,1.0,0.0,436.0,21.0,1.0,314.0,,19.0,4.0,0
1439.0,309.0,67.0,1.0,0.0,288.0,6.0,1.0,314.0,,17.0,1.0,0
1439.0,309.0,96.0,3.0,0.0,244.0,24.0,1.0,314.0,,15.0,4.0,0
1439.0,309.0,164.0,3.0,0.0,310.0,29.0,1.0,314.0,,20.0,1.0,0
1439.0,309.0,141.0,1.0,0.0,304.0,29.0,1.0,314.0,,20.0,4.0,0
1439.0,309.0,125.0,2.0,0.0,338.0,26.0,1.0,314.0,,20.0,1.0,0
