followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,category_name,post_hour,post_day_of_week
242,972,14,1,0,39,0,image,18,Digital Creator,16,6
242,972,344,0,0,0,0,image,18,Digital Creator,14,6
242,972,550,5,0,0,0,image,18,Digital Creator,14,6
242,972,141,0,0,0,0,image,18,Digital Creator,11,3
242,972,52,3,0,72,0,image,18,Digital Creator,12,1
242,972,387,0,0,65,0,image,18,Digital Creator,6,0
242,972,51,2,0,0,0,image,18,Digital Creator,7,1
242,972,47,2,0,0,0,image,18,Digital Creator,16,6
242,972,34,0,0,22,0,image,18,Digital Creator,6,2
1412,979,116,27,0,530,5,image,93,Unknown,16,3
1412,979,129,2,0,778,11,image,93,Unknown,13,0
1412,979,82,0,311,486,12,video,93,Unknown,11,5
1412,979,130,3,0,646,12,image,93,Unknown,9,3
1412,979,130,43,0,679,5,image,93,Unknown,9,4
1412,979,121,6,0,840,14,image,93,Unknown,4,6
unknown,979,105,2,0,1201,17,image,93,Unknown,6,6
1412,979,187,7,0,717,7,image,93,Unknown,16,1
1412,979,?,7,0,725,?,image,93,Unknown,6,4
1412,979,310,67,2630,265,10,video,93,Unknown,8,4
1412,979,86,0,0,668,12,image,93,Unknown,8,1
1412,979,224,36,0,608,8,image,93,Unknown,8,6
unknown,231,4,0,0,?,?,image,119,edu,N/A,0
103,231,3,0,0,74,6,image,119,Web Designer,20,2
103,231,5,0,0,53,5,image,119,Web Designer,9,0
103,231,7,0,0,148,9,image,119,Web Designer,22,6
103,231,6,0,0,60,5,image,119,Web Designer,17,5
103,231,6,0,0,74,6,image,119,Web Designer,20,1
103,231,5,0,0,91,6,image,119,Web Designer,18,0
103,231,5,2,0,525,0,image,119,Web Designer,19,1
103,231,6,2,32,92,8,video,119,Web Designer,18,1
103,231,13,2,0,84,8,image,119,Web Designer,17,5
103,231,6,0,0,100,0,image,119,Web Designer,21,2
103,231,10,1,0,238,16,image,119,Web Designer,21,1
325,948,4,0,23,234,0,video,39,Other,11,2
325,948,?,unknown,0,52,0,image,39,,N/A,3
325,948,4,0,0,52,0,image,39,Other,12,3
325,948,11,0,0,564,29,image,39,Other,13,1
325,948,11,0,0,477,29,image,39,Other,13,1
325,948,11,0,0,380,23,image,39,Other,13,1
325,948,5,0,0,542,29,image,39,Other,6,4
325,948,8,1,0,233,12,image,39,Other,12,1
325,948,12,2,0,242,12,image,39,Other,8,6
325,948,41,3,0,254,9,image,39,Other,10,0
325,948,24,0,0,154,5,image,39,Other,16,3
325,948,29,1,0,190,6,image,39,Other,10,2
158,157,14,1,440,67,0,video,26,Other,13,0
158,157,23,1,0,379,29,image,26,Other,14,4
158,157,17,0,0,341,27,image,26,Other,6,5
158,157,10,0,0,404,33,image,26,Other,18,6
158,157,12,0,0,278,19,image,26,Other,19,5
158,157,15,0,0,322,22,image,26,Other,18,4
158,157,18,0,0,301,21,image,26,Other,18,3
158,157,21,0,0,322,22,image,26,Other,18,2
158,157,14,0,0,291,21,image,26,Other,18,1
158,157,14,0,0,268,21,image,26,Other,18,0
158,157,12,0,0,123,6,image,26,Other,18,6
158,157,25,0,0,287,21,image,26,Other,19,5
582,611,75,22,0,890,7,image,13,Entrepreneur,6,6
582,611,77,16,0,188,5,image,13,Entrepreneur,12,1
unknown,611,78,unknown,0,147,4,image,13,Entrepreneur,15,2
582,611,39,0,143,986,1,video,13,Entrepreneur,18,5
582,611,66,13,0,182,2,image,13,Entrepreneur,7,4
582,611,29,0,0,60,0,image,13,Entrepreneur,15,4
582,611,59,0,0,123,4,image,13,Entrepreneur,11,2
582,611,14,3,67,148,4,video,13,Entrepreneur,15,1
582,611,43,0,0,19,0,image,13,Entrepreneur,15,2
582,611,43,4,0,28,0,image,13,Entrepreneur,16,0
582,611,30,2,0,47,0,image,13,Entrepreneur,2,6
582,611,40,1,0,216,9,image,13,Entrepreneur,1,5
343,178,21,1,0,386,30,image,12,Unknown,1,0
343,178,33,3,0,330,30,image,12,Unknown,22,5
343,178,29,4,0,372,29,image,12,Unknown,19,6
343,178,32,0,0,582,30,image,12,Unknown,19,6
343,178,25,2,0,337,29,image,12,Unknown,19,6
343,178,22,1,0,451,30,image,12,Unknown,14,0
343,178,23,0,0,337,22,image,12,Unknown,15,0
343,178,25,4,0,122,0,image,12,Unknown,4,1
343,178,4,0,0,51,3,image,12,Unknown,16,5
343,178,27,0,0,57,1,image,12,Unknown,21,1
343,178,11,3,73,0,0,video,12,Unknown,2,5
343,178,26,1,0,35,0,image,12,Unknown,21,1
396,891,85,15,0,56,0,image,19,Unknown,17,5
396,891,45,0,0,131,4,image,19,Unknown,19,2
396,891,66,2,0,190,12,image,19,Unknown,19,0
396,891,88,6,0,0,0,image,19,Unknown,20,5
396,891,44,1,0,239,13,image,19,Unknown,18,4
396,891,51,3,0,250,18,image,19,Unknown,17,0
396,891,28,0,0,494,11,image,19,Unknown,18,6
396,891,39,1,0,302,10,image,19,Unknown,3,3
396,891,61,2,0,328,9,image,19,Unknown,10,6
396,891,64,9,0,357,11,image,19,Unknown,3,0
396,891,42,3,0,288,7,image,19,Unknown,14,2
396,891,57,2,0,480,19,image,19,Unknown,8,5
402,270,44,5,0,153,7,image,12,Unknown,21,5
402,270,56,5,0,233,6,image,12,Unknown,19,3
402,270,67,8,0,82,2,image,12,Unknown,5,4
402,270,49,2,138,288,18,video,12,Unknown,10,0
402,270,36,9,136,237,18,video,12,Unknown,18,5
402,270,42,1,0,271,18,image,12,Unknown,11,3
402,270,50,0,0,301,18,image,12,Unknown,9,1
402,270,44,2,0,41,0,image,12,Unknown,10,0
402,270,59,3,0,284,18,image,12,Unknown,18,2
402,270,67,6,0,246,19,image,12,Unknown,8,3
402,270,69,7,0,258,15,image,12,Unknown,7,1
402,270,71,6,0,320,11,image,12,Unknown,6,3
826,1075,29,1,268,515,30,video,26,Other,21,1
826,1075,38,1,412,495,30,video,26,Other,21,6
826,1075,26,1,0,497,30,image,26,Other,22,5
826,1075,22,0,65,504,30,video,26,Other,17,1
826,1075,22,1,71,515,30,video,26,Other,22,3
826,1075,24,2,69,594,30,video,26,Other,21,2
826,1075,21,0,50,494,30,video,26,Other,21,2
826,1075,27,2,77,488,30,video,26,Other,23,4
826,1075,17,2,65,422,30,video,26,Other,0,1
826,1075,25,0,75,475,31,video,26,Other,12,4
826,1075,31,0,103,447,26,video,26,Other,17,3
826,1075,24,0,0,509,24,image,26,Other,19,3
2028,5638,36,4,0,100,0,image,332,Unknown,11,1
2028,5638,59,6,0,282,10,image,332,Unknown,8,5
2028,5638,52,2,0,129,9,image,332,Unknown,8,0
2028,5638,64,7,0,152,9,VIDEO,332,Unknown,2,2
2028,5638,59,1,0,215,15,image,332,Unknown,20,5
2028,5638,79,2,0,203,14,image,332,Unknown,20,5
2028,5638,97,1,0,135,11,image,332,Unknown,12,3
2028,5638,43,11,0,236,14,image,332,Unknown,19,0
2028,5638,63,4,0,23,1,image,332,Unknown,23,6
2028,5638,38,6,0,180,10,image,332,Unknown,14,0
2028,5638,39,1,0,19,1,image,332,Unknown,10,2
2028,5638,43,1,0,19,1,image,332,Unknown,23,2
342,374,12,0,0,581,30,image,45,Unknown,17,0
342,374,11,0,0,442,30,image,45,Unknown,17,4
342,374,7,0,0,484,30,image,45,Unknown,18,3
342,374,11,0,0,566,30,image,45,Unknown,18,2
342,374,9,0,0,445,30,image,45,Unknown,18,1
342,374,7,1,0,519,30,image,45,Unknown,17,0
342,374,8,0,0,525,30,image,45,Unknown,18,5
342,374,7,0,0,490,30,image,45,Unknown,12,5
342,374,8,0,0,565,30,image,45,Unknown,18,3
342,374,8,0,0,491,30,image,45,Unknown,17,2
342,374,9,0,0,594,30,image,45,Unknown,19,1
unknown,374,49,3,0,318,30,image,45,Unknown,18,0
617,530,84,22,0,679,30,image,12,Web Designer,14,2
617,530,91,8,0,781,25,image,12,Web Designer,10,2
617,530,157,14,0,472,26,image,12,Web Designer,17,2
617,530,102,10,0,881,30,image,12,Web Designer,7,4
617,530,128,16,0,1228,29,image,12,Web Designer,17,1
617,530,152,94,0,19,0,image,12,Web Designer,8,3
617,530,108,16,0,100,7,image,12,Web Designer,19,1
617,530,95,6,0,255,7,image,12,Web Designer,13,0
617,530,?,12,0,15,0,image,12,Web Designer,N/A,5
617,530,72,9,0,0,0,image,12,Web Designer,20,0
617,530,50,1,0,72,3,image,12,Web Designer,18,0
617,530,50,2,0,0,0,image,12,Web Designer,19,4
200,119,8,3,32,63,2,video,97,Other,20,5
200,119,16,4,42,97,4,video,97,Other,11,1
200,119,15,1,39,51,5,video,97,Other,3,1
200,119,10,0,0,416,4,image,97,Other,22,1
200,119,16,4,0,98,3,image,97,Other,19,5
200,119,19,2,0,505,8,image,97,Other,17,5
200,119,23,2,63,24,2,video,97,Other,20,5
200,119,16,2,0,54,1,image,97,Other,7,5
200,119,14,4,0,100,1,image,97,Other,2,5
200,119,31,0,0,17,0,image,97,Other,0,6
200,119,8,0,26,48,2,video,97,Other,21,6
200,119,16,0,47,164,4,video,97,Other,13,5
494,313,93,29,0,1145,1,image,57,Unknown,2,0
494,313,94,16,0,108,0,image,57,Unknown,21,0
494,313,95,5,0,122,1,image,57,Unknown,0,4
494,313,86,21,0,1189,6,image,57,Unknown,12,2
494,313,84,3,0,2275,24,image,57,Unknown,14,1
494,313,79,12,0,3002,4,image,57,Unknown,21,1
494,313,85,2,0,1782,9,image,57,Unknown,12,3
494,313,73,1,0,1695,4,image,57,Unknown,22,1
494,313,129,3,0,750,18,image,57,Unknown,20,1
494,313,96,20,0,3172,6,image,57,Unknown,17,5
494,313,72,21,0,1900,4,image,57,Unknown,12,4
494,313,72,11,0,1285,7,image,57,Unknown,0,6
601,780,81,15,0,299,0,image,13,Other,22,4
601,780,246,31,6890,464,26,video,13,Other,18,3
601,780,69,4,0,17,0,image,13,Other,21,4
601,780,28,3,365,17,0,video,13,Other,22,5
601,780,127,18,0,58,2,image,13,Other,21,0
601,780,103,6,0,31,1,image,13,Other,0,6
601,780,84,6,0,44,?,Img,13,edu,21,6
601,780,101,4,0,28,0,image,13,Other,16,5
601,780,103,8,0,8,0,image,13,Other,20,0
601,780,92,11,0,7,0,image,13,Other,0,2
601,780,105,2,0,8,0,image,13,Other,0,5
601,780,39,0,0,4,0,image,13,Other,15,6
118,275,50,6,0,206,9,image,13,Unknown,4,6
118,275,48,3,0,185,9,image,13,Unknown,8,5
118,275,23,0,0,33,0,image,13,Unknown,4,5
118,275,16,0,0,25,0,image,13,Unknown,4,0
118,275,14,2,0,450,2,image,13,Unknown,13,1
118,275,16,unknown,0,0,?,image,13,edu,N/A,4
118,275,16,1,0,57,3,image,13,Unknown,14,2
118,275,10,0,0,52,0,image,13,Unknown,11,2
118,275,18,0,0,33,0,image,13,Unknown,15,1
118,275,11,2,58,18,0,video,13,Unknown,15,3
118,275,8,0,0,45,0,image,13,Unknown,6,3
118,275,9,0,0,0,0,image,13,Unknown,4,3
108,243,4,0,0,44,3,image,110,Other,11,2
108,243,7,0,0,165,3,image,110,Other,19,0
108,243,5,0,0,18,2,image,110,Other,15,5
108,243,3,0,0,5,0,image,110,Other,23,3
108,243,3,0,0,287,7,image,110,Other,22,0
108,243,10,0,0,27,0,image,110,Other,17,5
108,243,3,0,55,62,5,video,110,Other,20,3
108,243,4,0,0,37,1,image,110,Other,14,6
108,243,4,0,0,407,10,image,110,Other,13,6
108,243,1,0,0,476,7,image,110,Other,20,3
108,243,4,0,0,104,5,image,110,Other,13,6
108,243,3,0,0,1183,11,image,110,Other,20,2
276,318,41,8,151,66,0,video,111,Other,22,1
276,318,28,9,0,734,0,image,111,Other,17,0
276,318,34,2,0,1141,3,image,111,Other,16,5
276,318,32,1,0,1481,0,image,111,Other,20,0
276,318,44,2,140,1111,5,video,111,Other,23,5
276,318,30,unknown,0,575,2,Img,111,Other,N/A,1
276,318,40,4,217,556,9,video,111,Other,20,0
276,318,66,6,1026,644,6,video,111,Other,16,1
276,318,74,2,467,326,4,video,111,Other,16,4
276,318,27,2,208,507,8,video,111,Other,13,5
276,318,43,1,0,177,0,image,111,Other,21,1
276,318,15,4,0,326,0,image,111,Other,18,6
240,286,11,0,0,177,16,image,113,Unknown,15,2
240,286,18,0,0,180,14,image,113,Unknown,15,4
240,286,24,1,165,94,6,video,113,Unknown,16,2
240,286,31,4,0,280,21,image,113,Unknown,16,2
240,286,24,2,0,316,22,image,113,Unknown,15,6
240,286,16,0,104,332,23,video,113,Unknown,4,4
240,286,12,0,0,394,30,image,113,Unknown,9,0
240,286,17,0,0,150,11,image,113,Unknown,16,1
240,286,26,1,0,292,19,image,113,Unknown,6,2
240,286,35,0,0,402,30,image,113,Unknown,18,5
240,286,68,8,0,1195,31,image,113,Unknown,7,0
240,286,42,2,0,456,29,image,113,Unknown,14,5
549,1989,109,3,0,70,0,image,6,Unknown,18,1
549,1989,79,0,0,89,5,image,6,Unknown,22,4
549,1989,97,0,0,7,1,image,6,Unknown,16,2
549,1989,105,0,0,25,1,image,6,Unknown,8,3
549,1989,121,0,0,41,2,image,6,Unknown,18,4
549,1989,109,2,0,33,1,image,6,Unknown,17,1
120,393,37,3,0,83,5,image,27,Unknown,16,6
120,393,14,4,0,84,7,image,27,Unknown,3,4
120,393,11,0,0,33,6,image,27,Unknown,4,4
120,393,10,0,0,61,4,image,27,Unknown,20,5
120,393,7,0,0,65,6,image,27,Unknown,18,0
120,393,10,0,0,136,8,image,27,Unknown,4,0
120,393,9,2,0,181,6,image,27,Unknown,23,3
120,393,18,0,0,226,15,image,27,Unknown,19,6
120,393,16,0,0,55,4,image,27,Unknown,23,3
120,393,13,0,0,131,9,image,27,Unknown,6,4
120,393,9,0,0,46,4,image,27,Unknown,13,0
120,393,15,1,0,111,9,image,27,Unknown,5,0
358,48,12,21,44,79,7,video,31,Unknown,17,2
358,48,12,6,0,713,29,image,31,Unknown,4,5
358,48,15,5,0,713,27,image,31,Unknown,3,3
358,48,11,1,0,826,30,image,31,Unknown,2,1
358,48,17,4,0,556,30,image,31,Unknown,2,5
358,48,15,6,0,666,30,image,31,Unknown,3,3
358,48,31,14,0,716,27,image,31,Unknown,3,1
358,48,15,7,0,537,28,image,31,Unknown,0,6
358,48,22,6,0,734,28,image,31,Unknown,1,4
358,48,18,13,0,547,22,image,31,Unknown,2,2
358,48,28,unknown,0,?,?,image,31,,6,0
358,48,57,7,0,562,24,image,31,Unknown,2,5
1081,53,12,1,864,200,0,video,39,Community,15,4
1081,53,32,1,0,123,6,image,39,Community,17,5
1081,53,148,3,0,150,5,image,39,Community,13,0
1081,53,54,0,0,94,0,image,39,Community,21,0
1081,53,66,1,0,234,10,image,39,Community,1,1
1081,53,81,0,0,135,9,image,39,Community,10,5
1081,53,44,0,0,243,7,image,39,Community,0,5
1081,53,47,3,0,96,5,image,39,Community,17,6
1081,53,40,1,0,257,0,image,39,Community,23,5
1081,53,28,0,0,176,0,image,39,Community,21,5
1081,53,82,0,0,685,0,image,39,Community,22,3
1081,53,320,5,0,597,9,image,39,Community,1,6
781,768,11,0,0,262,26,image,47,Other,8,1
781,768,6,0,0,262,26,image,47,Other,8,1
781,768,10,0,0,262,26,image,47,Other,8,1
781,768,9,0,0,262,26,image,47,Other,8,1
781,768,3,0,0,262,26,image,47,Other,8,1
781,768,?,0,0,?,26, video ,47,,8,1
781,768,15,0,0,446,28,image,47,Other,13,1
781,768,13,0,0,446,28,image,47,Other,13,1
781,768,7,0,0,446,28,image,47,Other,13,1
781,768,22,1,0,250,17,image,47,Other,3,2
781,768,8,0,0,250,17,image,47,Other,3,2
781,768,8,0,0,250,17,image,47,Other,3,2
109,296,12,4,0,114,7,image,55,Personal blog,20,5
109,296,10,0,0,137,6,image,55,Personal blog,8,5
109,296,12,1,0,204,6,image,55,Personal blog,10,6
109,296,15,0,0,147,7,image,55,Personal blog,16,0
109,296,4,0,0,296,10,image,55,Personal blog,5,0
109,296,31,0,0,334,12,image,55,Personal blog,18,1
109,296,24,0,0,151,6,image,55,Personal blog,14,3
109,296,13,1,0,256,13,image,55,Personal blog,21,1
unknown,296,?,unknown,0,?,?,image,55,Personal blog,1,6
109,296,11,0,0,113,8,image,55,Personal blog,19,2
109,296,17,1,0,215,6,image,55,Personal blog,19,3
109,296,17,1,0,265,6,image,55,Personal blog,14,3
153,289,37,0,0,164,13,image,11,Other,19,5
153,289,19,3,0,197,9,image,11,Other,16,5
153,289,14,2,0,188,9,image,11,Other,15,1
153,289,15,0,0,308,8,image,11,Other,15,2
153,289,11,0,0,156,11,image,11,Other,11,0
153,289,17,0,0,282,9,image,11,Other,9,1
153,289,11,0,0,372,16,image,11,Other,11,4
153,289,11,1,0,139,9,image,11,Other,19,1
153,289,11,0,0,323,23,image,11,Other,9,1
153,289,14,1,0,300,20,image,11,Other,10,0
153,289,21,3,0,299,20,image,11,Other,17,6
356,420,123,6,0,19,0,image,16,Unknown,15,1
356,420,146,19,0,105,0,image,16,Unknown,1,1
356,420,130,11,0,58,0,image,16,Unknown,17,0
356,420,262,6,0,93,0,image,16,Unknown,22,6
356,420,134,3,0,31,2,image,16,Unknown,20,5
356,420,197,16,0,44,0,image,16,Unknown,4,5
unknown,420,?,unknown,0,23,0,image,16,Unknown,N/A,4
356,420,159,9,0,52,0,image,16,Unknown,0,4
356,420,127,5,0,46,0,image,16,Unknown,17,3
356,420,125,8,0,29,0,image,16,Unknown,22,2
356,420,120,6,0,54,0,image,16,Unknown,15,2
356,420,135,7,0,33,0,image,16,Unknown,2,2
267,319,13,2,0,68,4,image,78,Other,3,1
267,319,14,1,0,179,12,image,78,Other,15,1
267,319,12,0,0,329,17,image,78,Other,15,1
267,319,16,0,0,371,22,image,78,Other,15,0
267,319,107,0,1223,375,28,video,78,Other,1,3
267,319,9,0,0,350,23,image,78,Other,15,1
267,319,12,0,0,229,13,image,78,Other,14,4
267,319,25,0,0,450,18,image,78,Other,17,0
267,319,23,3,0,347,22,image,78,Other,13,3
267,319,74,1,0,312,22,image,78,Other,17,5
267,319,18,0,0,394,29,image,78,Other,2,0
267,319,14,0,0,397,28,image,78,Other,2,1
338,466,52,10,0,233,10,image,116,Other,13,2
338,466,35,8,0,118,6,image,116,Other,13,2
338,466,29,8,0,1368,12,image,116,Other,12,3
338,466,40,4,0,195,8,image,116,Other,6,1
338,466,35,1,0,230,11,image,116,Other,8,6
338,466,57,8,0,57,1,image,116,Other,6,4
338,466,40,6,0,250,6,image,116,Other,18,3
338,466,25,0,0,50,3,image,116,Other,13,3
338,466,34,5,0,300,8,image,116,Other,11,6
338,466,27,2,0,31,0,image,116,Other,6,6
338,466,39,5,0,173,14,image,116,Other,15,5
338,466,45,6,0,259,20,image,116,Other,13,3
1701,2490,11,2,0,1565,23,image,140,Personal blog,8,0
1701,2490,16,0,0,2519,30,image,140,Personal blog,13,5
1701,2490,11,0,66,1425,30,video,140,Personal blog,14,1
1701,2490,13,3,0,1685,28,image,140,Personal blog,16,3
1701,2490,10,0,0,1033,30,image,140,Personal blog,13,1
1701,2490,10,0,74,1230,30,video,140,Personal blog,14,0
1701,2490,14,0,0,1411,23,image,140,edu,9,6
1701,2490,17,4,0,1271,30,image,140,Personal blog,14,4
1701,2490,22,4,0,1882,30,image,140,Personal blog,18,4
1701,2490,22,1,0,1978,30,image,140,Personal blog,15,3
unknown,2490,?,0,0,2223,30,image,140,,N/A,1
unknown,2490,?,unknown,0,1299,30,image,140,Personal blog,15,0
32001,155,1031,15,0,347,30,image,160,Other,20,3
32001,155,2635,35,0,1145,30,image,160,Other,19,3
32001,155,1809,30,0,1774,30,image,160,Other,18,2
32001,155,3392,123,0,837,30,image,160,Other,17,1
32001,155,1042,51,0,349,30,image,160,Other,17,0
32001,155,2883,66,0,534,30,image,160,Other,14,6
32001,155,1501,15,0,907,13,image,160,Other,14,5
32001,155,2199,25,0,364,29,image,160,Other,12,2
32001,155,3199,55,0,665,30,image,160,Other,17,1
32001,155,2272,31,0,615,28,image,160,Other,16,0
32001,155,1816,23,0,344,30,image,160,Other,16,3
32001,155,2999,45,0,355,28,image,160,Other,17,2
546,637,30,0,0,527,0,image,61,Digital creator,12,4
546,637,74,1,0,245,0,image,61,Digital creator,8,4
546,637,45,12,0,305,0,image,61,Digital creator,6,4
546,637,55,13,0,584,9,image,61,Digital creator,14,3
546,637,47,0,0,254,12,image,61,Digital creator,12,2
546,637,48,6,0,608,6,image,61,Digital creator,13,1
546,637,43,4,188,375,12,video,61,Digital creator,3,0
546,637,41,0,1411,504,0,video,61,Digital creator,1,2
546,637,55,0,0,363,21,image,61,Digital creator,2,5
546,637,74,10,0,98,0,image,61,Digital creator,1,1
546,637,61,0,0,504,19,image,61,Digital creator,3,1
546,637,68,4,0,537,30,image,61,Digital creator,8,3
3534,669,99,28,0,920,30,image,6,Unknown,13,0
3534,669,142,11,0,?,0,image,6,,17,4
3534,669,111,11,0,938,29,image,6,Unknown,20,0
3534,669,177,35,0,945,18,image,6,Unknown,16,2
3534,669,128,12,0,1110,20,image,6,Unknown,15,4
3534,669,149,8,0,1955,0,image,6,Unknown,22,5
1382,793,9,2,0,28,0,image,21,"Science, Technology & Engineering",5,3
1382,793,17,6,0,19,0,image,21,"Science, Technology & Engineering",9,6
1382,793,28,0,222,510,29,video,21,"Science, Technology & Engineering",14,3
1382,793,2,2,0,41,0,image,21,"Science, Technology & Engineering",15,0
1382,793,9,2,0,481,30,image,21,"Science, Technology & Engineering",15,0
1382,793,13,2,0,448,28,image,21,"Science, Technology & Engineering",15,0
1382,793,60,5,0,444,31,image,21,"Science, Technology & Engineering",21,6
1382,793,33,0,388,457,31,video,21,"Science, Technology & Engineering",7,4
1382,793,44,2,339,477,31,video,21,"Science, Technology & Engineering",10,3
1382,793,15,0,142,442,29,video,21,"Science, Technology & Engineering",6,2
1382,793,133,4,2484,333,22,video,21,"Science, Technology & Engineering",22,1
1382,793,14,2,0,454,29,image,21,"Science, Technology & Engineering",18,1
549,106,27,2,53,75,3,video,14,Unknown,19,5
549,106,42,1,0,183,14,image,14,Unknown,10,1
549,106,17,0,40,6,1,video,14,Unknown,21,1
549,106,?,unknown,37,0,0,Img,14,Tech,N/A,6
549,106,12,0,0,44,1,image,14,Unknown,10,6
549,106,4,0,20,46,6,video,14,Unknown,12,2
549,106,4,0,0,0,0,image,14,Unknown,23,6
549,106,5,0,0,0,0,image,14,Unknown,19,3
549,106,4,0,19,12,0,video,14,Unknown,13,0
549,106,2,0,0,37,5,image,14,Unknown,22,3
549,106,3,0,0,0,0,image,14,Unknown,8,6
549,106,2,0,0,0,0,image,14,Unknown,8,6
218,78,1,0,0,16,0,image,129,Unknown,10,6
218,78,2,unknown,0,108,?, video ,129, technology ,12,3
218,78,3,0,0,0,0,image,129,Unknown,14,3
218,78,5,0,0,14,0,image,129,Unknown,13,0
218,78,3,0,0,2090,0,image,129,Unknown,16,1
218,78,1,0,0,498,0,image,129,Unknown,6,1
218,78,3,0,0,6,0,image,129,Unknown,17,3
218,78,5,0,0,1261,14,image,129,Unknown,16,5
218,78,5,0,16,0,0,video,129,Unknown,16,4
218,78,5,1,22,243,0,video,129,Unknown,12,5
218,78,4,0,0,91,0,image,129,Unknown,9,4
218,78,13,2,0,9,0,image,129,Unknown,7,3
322,143,13,1,0,1225,1,image,682,Unknown,9,0
322,143,5,1,0,76,5,image,682,Unknown,16,6
322,143,13,0,0,544,1,image,682,Unknown,10,3
322,143,3,0,0,1449,4,image,682,Unknown,15,1
322,143,4,0,0,5,1,image,682,Unknown,15,0
322,143,5,1,0,726,1,image,682,Unknown,10,3
322,143,5,0,0,2246,1,image,682,Unknown,11,0
322,143,9,0,0,34,3,image,682,Unknown,15,6
322,143,5,0,0,20,1,image,682,Unknown,19,4
322,143,12,0,0,71,6,image,682,Unknown,11,0
322,143,?,unknown,0,1767,14,image,682,Tech,9,4
322,143,7,0,68,1508,6,video,682,Unknown,10,3
287,790,55,1,0,130,0,image,57,Unknown,8,0
287,790,30,0,0,5,0,image,57,Unknown,15,4
287,790,30,1,0,177,0,image,57,Unknown,15,2
287,790,56,1,0,14,0,image,57,Unknown,9,2
287,790,23,3,0,0,0,image,57,Unknown,13,5
287,790,31,2,0,47,0,image,57,Unknown,11,0
287,790,46,2,0,21,0,image,57,Unknown,13,4
287,790,74,3,0,18,0,image,57,Unknown,11,5
287,790,14,0,0,17,2,image,57,Unknown,9,5
287,790,41,9,0,48,0,image,57,Unknown,6,3
287,790,22,0,0,79,5,image,57,Unknown,9,4
287,790,11,0,0,36,0,image,57,Unknown,7,5
567,320,16,0,186,1593,31,video,59,Other,5,0
567,320,43,2,0,0,0,image,59,Other,17,5
567,320,75,3,0,410,30,image,59,Other,15,2
567,320,60,3,0,0,0,image,59,Other,2,6
567,320,58,0,0,539,30,image,59,Other,19,6
567,320,78,0,0,469,22,image,59,Other,4,5
567,320,84,3,0,464,30,image,59,Other,11,0
567,320,38,0,312,441,30, video ,59,Other,18,0
567,320,36,6,0,901,30,image,59,Other,15,6
567,320,32,0,0,542,30,image,59,Other,16,5
567,320,50,4,0,544,30,image,59,Other,4,4
567,320,54,5,0,491,23,image,59,Other,5,3
277,460,2,1,18,291,19,video,22,Other,1,6
277,460,2,0,0,75,3,image,22,Other,14,5
277,460,3,0,0,105,7,image,22,Other,14,5
277,460,4,0,0,131,7,image,22,Other,15,4
277,460,6,2,0,88,4,image,22,Other,21,5
277,460,2,0,0,188,4,image,22,Other,15,5
277,460,6,2,0,31,3,image,22,Other,10,5
277,460,12,1,0,127,3,image,22,Other,9,5
277,460,5,0,0,159,3,image,22,Other,9,5
277,460,13,0,0,110,2,image,22,Other,23,5
277,460,5,3,70,82,3,video,22,Other,18,5
277,460,5,0,0,92,5,image,22,Other,19,5
665,80,18,2,0,288,29,image,182,Unknown,16,6
