followers,following,likes,video_view_count,caption_length,hashtag_count,media_type,posts_count,post_hour,post_day_of_week,views_per_follower,views_per_hashtag,like_rate,virality_score,target
10105,7502,57,364,825,31,1.0,43,17,1,0.04,11.74,0.005640771895101435,0.02746218636021738,0
10105,7502,163,1040,541,22,1.0,43,17,0,0.1,47.27,0.016130628401781297,0.06755228612646955,0
10105,7502,51,325,688,24,1.0,43,17,5,0.03,13.54,0.005047006432459178,0.020975231002400545,0
10105,7502,64,408,537,29,1.0,43,17,3,0.04,14.07,0.006333498268184067,0.027703197633328465,0
11281,718,34,217,12,0,1.0,351,20,3,0.02,0.0,0.003013917205921461,0.013924992304467913,0
11281,718,20,128,35,0,1.0,351,18,3,0.01,0.0,0.0017728924740714476,0.007087678018889909,0
11281,718,63,402,0,0,1.0,351,15,3,0.04,0.0,0.00558461129332506,0.02744263985807879,0
11281,718,29,185,0,14,0.0,351,18,6,0.02,13.21,0.002570694087403599,0.013770296169352849,0
11281,718,40,255,263,30,1.0,351,12,5,0.02,8.5,0.003545784948142895,0.014110537458132998,0
11281,718,38,242,269,30,1.0,351,18,0,0.02,8.07,0.0033684957007357502,0.014048700002141755,0
11281,718,42,268,349,30,1.0,351,17,0,0.02,8.93,0.00372307419555004,0.014172363990708536,0
11281,718,68,434,259,30,1.0,351,14,2,0.04,14.47,0.006027834411842922,0.02759687244330936,0
11281,718,57,364,23,0,1.0,351,6,5,0.03,0.0,0.005052743551103626,0.0209772289047689,0
11281,718,25,188,123,8,0.0,351,15,6,0.02,23.5,0.0022161155925893095,0.01364649001312734,0
11281,718,22,140,0,0,1.0,351,17,5,0.01,0.0,0.0019501817214785924,0.007149613959593031,0
11281,718,34,217,37,0,1.0,351,17,2,0.02,0.0,0.003013917205921461,0.013924992304467913,0
384,1018,52,332,811,29,1.0,3,0,4,0.86,11.45,0.13541666666666666,0.4478246087877791,0
384,1018,255,1627,381,29,1.0,3,4,1,4.24,56.1,0.6640625,1.254850639542851,1
384,1018,152,970,422,31,1.0,3,1,6,2.53,31.29,0.3958333333333333,0.9365656790834598,1
4950,11,27,172,1389,23,1.0,635,5,2,0.03,7.48,0.005454545454545455,0.02111712461054023,0
4950,11,29,185,1434,22,1.0,635,7,1,0.04,8.41,0.005858585858585859,0.027537985427439203,0
4950,11,25,325,461,23,0.0,635,12,0,0.07,14.13,0.005050505050505051,0.04574134941846463,0
4950,11,21,134,432,22,1.0,635,12,4,0.03,6.09,0.004242424242424243,0.020694929143181676,0
4950,11,43,274,886,23,1.0,635,9,3,0.06,11.91,0.008686868686868687,0.04090206450883991,0
4950,11,16,143,900,25,0.0,635,11,2,0.03,5.72,0.0032323232323232323,0.020342710133885437,0
4950,11,23,262,500,27,0.0,635,5,1,0.05,9.7,0.004646464646464647,0.0333361028133317,0
4950,11,99,632,664,24,1.0,635,13,0,0.13,26.33,0.02,0.08637238082442489,0
4950,11,24,410,581,24,0.0,635,11,4,0.08,17.08,0.0048484848484848485,0.05171754581869831,0
4950,11,19,121,175,5,1.0,635,12,0,0.02,24.2,0.0038383838383838384,0.014212570356371421,0
4950,11,32,204,327,9,1.0,635,12,5,0.04,22.67,0.006464646464646465,0.027748807640419253,0
4950,11,32,204,131,0,1.0,635,12,3,0.04,0.0,0.006464646464646465,0.027748807640419253,0
13312,506,18,388,387,13,0.0,279,0,2,0.03,29.85,0.0013521634615384615,0.019686158996121444,0
13312,506,30,191,761,16,1.0,279,23,0,0.01,11.94,0.002253605769230769,0.007255589627524068,0
13312,506,13,83,870,14,1.0,279,0,0,0.01,5.93,0.0009765625,0.006809345145128665,0
13312,506,89,1377,314,17,0.0,279,23,5,0.1,81.0,0.006685697115384615,0.06428382330854465,0
13312,506,52,332,582,16,1.0,279,1,5,0.02,20.75,0.00390625,0.014236231887996876,0
13312,506,39,249,566,0,1.0,279,21,2,0.02,0.0,0.0029296875,0.01389559925770361,0
13312,506,39,249,242,13,1.0,279,1,2,0.02,19.15,0.0029296875,0.01389559925770361,0
13312,506,132,842,521,12,1.0,279,20,1,0.06,70.17,0.009915865384615384,0.04132824930498651,0
13312,506,33,211,448,17,1.0,279,1,1,0.02,12.41,0.002478966346153846,0.013738272314688951,0
13312,506,53,338,1001,17,1.0,279,21,0,0.03,19.88,0.003981370192307692,0.0206039343862142,0
13312,506,25,160,457,17,1.0,279,20,4,0.01,9.41,0.0018780048076923077,0.007124400301050898,0
13312,506,48,306,1301,17,1.0,279,21,3,0.02,18.0,0.003605769230769231,0.014131457152893224,0
11669,342,8,51,774,11,1.0,263,7,2,0.0,4.64,0.0006855771702802296,0.000239869794362655,0
11669,342,8,51,682,9,1.0,263,5,1,0.0,5.67,0.0006855771702802296,0.000239869794362655,0
11669,342,12,77,711,12,1.0,263,7,0,0.01,6.42,0.0010283657554203446,0.006827458126915345,0
11669,342,10,64,0,0,1.0,263,17,0,0.01,0.0,0.0008569714628502871,0.006767526619919594,0
11669,342,34,217,0,0,1.0,263,17,0,0.02,0.0,0.002913702973690976,0.013890020971547427,0
11669,342,12,77,0,0,1.0,263,19,5,0.01,0.0,0.0010283657554203446,0.006827458126915345,0
11669,342,44,281,1003,12,1.0,263,17,4,0.02,23.42,0.003770674436541263,0.014188961884835384,0
11669,342,18,115,1572,7,1.0,263,16,3,0.01,16.43,0.0015425486331305167,0.00700719109902665,0
11669,342,14,89,1262,8,1.0,263,17,2,0.01,11.12,0.0011997600479904018,0.0068873793734236305,0
11669,342,17,108,1271,11,1.0,263,15,1,0.01,9.82,0.001456851486845488,0.006977242012455516,0
11669,342,25,209,7,0,0.0,263,15,0,0.02,0.0,0.0021424286571257176,0.01362075566784479,0
11669,342,29,185,479,6,1.0,263,10,6,0.02,30.83,0.0024852172422658325,0.013740454711419138,0
21841,44,11,70,192,10,1.0,70,9,4,0.0,7.0,0.0005036399432260428,0.00017622960571896787,0
21841,44,12,77,765,13,1.0,70,15,3,0.0,5.92,0.0005494253926102285,0.00019224607980939588,0
21841,44,17,108,845,11,1.0,70,8,3,0.0,9.82,0.000778352639531157,0.0002723174580726545,0
21841,44,23,147,1050,12,1.0,70,4,4,0.01,12.25,0.0010530653358362713,0.006836093992581709,0
21841,44,7,45,330,13,1.0,70,6,5,0.0,3.46,0.00032049814568929993,0.00011215637899540335,0
21841,44,10,64,538,26,1.0,70,15,6,0.0,2.46,0.00045785449384185705,0.00016021239865944865,0
21841,44,15,96,696,14,1.0,70,4,4,0.0,6.86,0.0006867817407627856,0.00024029110493688918,0
21841,44,13,83,746,11,1.0,70,12,3,0.0,7.55,0.0005952108419944142,0.00020826182099781292,0
21841,44,18,115,439,17,1.0,70,5,6,0.01,6.76,0.0008241380889153427,0.006756044590316153,0
21841,44,16,102,982,30,1.0,70,5,5,0.0,3.4,0.0007325671901469712,0.00025630464782166285,0
21841,44,10,64,954,30,1.0,70,6,4,0.0,2.13,0.00045785449384185705,0.00016021239865944865,0
21841,44,12,77,419,19,1.0,70,10,3,0.0,4.05,0.0005494253926102285,0.00019224607980939588,0
47766,1,2745,17514,380,5,1.0,170,15,5,0.37,3502.8,0.057467654817234017,0.2241839466492685,0
47766,1,2963,18905,222,4,1.0,170,15,4,0.4,4726.25,0.06203157057321107,0.23977123125057498,0
47766,1,2897,18484,1145,4,1.0,170,2,4,0.39,4621.0,0.06064983461039233,0.23465605577405435,0
47766,1,4214,26887,327,7,1.0,170,15,2,0.56,3841.0,0.08822174768663903,0.3186365127775365,0
47766,1,4137,26395,265,11,1.0,170,4,1,0.55,2399.55,0.08660972239668384,0.3139375810275005,0
47766,1,3087,19696,225,8,1.0,170,15,5,0.41,2462.0,0.06462755935184022,0.24525206781803696,0
47766,1,4052,25853,169,5,1.0,170,15,4,0.54,5170.6,0.0848302139597203,0.30915679214777486,0
47766,1,4315,27531,179,3,1.0,170,15,3,0.58,9177.0,0.09033622241761922,0.3275962889388933,0
47766,1,2732,17431,315,5,1.0,170,15,1,0.36,3486.2,0.05719549470334548,0.21933192960693193,0
47766,1,4536,28941,183,5,1.0,170,12,1,0.61,5788.2,0.0949629443537244,0.3413043990206908,0
47766,1,4147,26459,325,7,1.0,170,15,5,0.55,3779.86,0.08681907633044425,0.31400500801391545,0
47766,1,3562,22727,282,7,1.0,170,15,1,0.48,3246.71,0.07457187120545995,0.280000170072759,0
23896,224,33,582,101,0,0.0,411,15,0,0.02,0.0,0.001380984265148979,0.013354718796696379,0
23896,224,31,198,8,0,1.0,411,13,0,0.01,0.0,0.001297288249079344,0.006921471678765252,0
23896,224,57,364,479,30,1.0,411,18,2,0.02,12.13,0.0023853364579846,0.013705581363149514,0
23896,224,22,140,12,0,1.0,411,8,6,0.01,0.0,0.0009206561767659859,0.006789796476041722,0
23896,224,55,351,160,11,1.0,411,8,6,0.01,31.91,0.002301640441914965,0.007272363558274506,0
23896,224,18,101,145,11,0.0,411,19,4,0.0,9.18,0.0007532641446267158,0.00026354320425284964,0
23896,224,19,121,662,30,1.0,411,3,2,0.01,4.03,0.0007951121526615333,0.006745893731017293,0
23896,224,18,115,57,0,1.0,411,20,1,0.0,0.0,0.0007532641446267158,0.00026354320425284964,0
23896,224,29,185,743,30,1.0,411,22,4,0.01,6.17,0.0012135922330097086,0.006892214803382504,0
23896,224,12,77,8,0,1.0,411,21,3,0.0,0.0,0.0005021760964178105,0.00017571751686967565,0
23896,224,27,172,0,0,1.0,411,6,2,0.01,0.0,0.0011298962169400736,0.006862955482181715,0
23896,224,51,465,260,28,0.0,411,8,0,0.02,16.61,0.0021342484097756948,0.013617898690457103,0
51364,195,379,1566,247,14,0.0,149,17,4,0.03,111.86,0.007378708823300366,0.02178628822136213,0
51364,195,1116,5054,78,5,0.0,149,14,3,0.1,1010.8,0.021727279806868623,0.0694747292061933,0
51364,195,635,3685,85,3,0.0,149,14,3,0.07,1228.33,0.012362744334553383,0.04827855388836903,0
51364,195,324,2556,18,0,0.0,149,14,2,0.05,0.0,0.006307919943929601,0.03391444461052369,0
51364,195,1102,7031,1288,0,1.0,149,15,0,0.14,0.0,0.021454715364846975,0.09259810153895912,0
51364,195,2956,18860,20,0,1.0,149,17,5,0.37,0.0,0.057550035043999685,0.22421121174451644,0
51364,195,461,2941,499,34,1.0,149,12,1,0.06,86.5,0.008975157697998597,0.04100208240406977,0
51364,195,1529,16381,298,15,0.0,149,12,4,0.32,1092.07,0.029767930846507282,0.19072734223807852,0
51364,195,2599,25305,285,13,0.0,149,12,2,0.49,1946.54,0.05059964177244763,0.2764808589694829,0
51364,195,560,3573,301,21,1.0,149,16,1,0.07,170.14,0.010902577680865977,0.04777337207958181,0
51364,195,1899,16320,197,13,0.0,149,13,0,0.32,1255.38,0.036971419671365156,0.1931671576871167,0
51364,195,624,3981,574,34,1.0,149,10,0,0.08,117.09,0.01214858655867923,0.054251061401093474,0
55111,478,2812,17941,2075,3,1.0,627,10,0,0.33,5980.33,0.05102429641995246,0.2027841356223847,0
55111,478,1834,13617,142,4,0.0,627,2,6,0.25,3404.25,0.033278292899784075,0.15650110311827117,0
55111,478,5539,32136,237,5,0.0,627,2,5,0.58,6427.2,0.10050625102066738,0.3308457563216145,0
55111,478,2057,15519,233,5,0.0,627,2,4,0.28,3103.8,0.03732467202554844,0.17328478946368547,0
55111,478,7905,44980,76,5,0.0,627,2,3,0.82,8996.0,0.1434377891890911,0.43615749090784056,0
55111,478,3032,18066,187,0,0.0,627,1,2,0.33,0.0,0.05501623995209668,0.20411096849705745,0
55111,478,4278,27295,154,5,1.0,627,6,3,0.5,5459.0,0.07762515650233166,0.2897182120422138,0
55111,478,1942,12391,821,0,1.0,627,2,4,0.22,0.0,0.03523797427010941,0.14137402267608903,0
55111,478,2362,15070,1839,5,1.0,627,11,5,0.27,3014.0,0.0428589573769302,0.17004906397262476,0
55111,478,5687,36285,881,15,1.0,627,6,4,0.66,2419.0,0.10319174030592804,0.36380408769230094,0
55111,478,4766,30408,794,11,1.0,627,8,0,0.55,2764.36,0.08648001306454246,0.3138957987986652,0
55111,478,4628,29528,763,8,1.0,627,6,4,0.54,3691.0,0.08397597575801564,0.30888107974205115,0
1332,432,6,38,392,0,1.0,668,12,0,0.03,0.0,0.0045045045045045045,0.02078625781274762,0
1332,432,18,115,1179,0,1.0,668,12,4,0.09,0.0,0.013513513513513514,0.06071355967293325,0
1332,432,8,51,530,10,1.0,668,12,2,0.04,5.1,0.006006006006006006,0.027589278195250755,0
1332,432,19,121,483,10,1.0,668,12,0,0.09,12.1,0.014264264264264264,0.06097272295763655,0
1332,432,10,64,830,9,1.0,668,20,2,0.05,7.11,0.0075075075075075074,0.034331419961083236,0
1332,432,31,198,568,13,1.0,668,15,0,0.15,15.23,0.023273273273273273,0.09889756575252251,0
1332,432,6,38,336,0,1.0,668,12,4,0.03,0.0,0.0045045045045045045,0.02078625781274762,0
1332,432,7,45,503,13,1.0,668,13,1,0.03,3.46,0.005255255255255256,0.021047744563797183,0
1332,432,12,77,1219,0,1.0,668,13,4,0.06,0.0,0.009009009009009009,0.0410138247745504,0
1332,432,13,83,475,7,1.0,668,15,0,0.06,11.86,0.00975975975975976,0.041274144608046015,0
1332,432,26,166,1213,8,1.0,668,13,4,0.12,20.75,0.01951951951951952,0.0804296554059595,0
1332,432,13,83,1144,9,1.0,668,12,2,0.06,9.22,0.00975975975975976,0.041274144608046015,0
1465,953,35,223,305,9,1.0,417,23,5,0.15,24.78,0.023890784982935155,0.09910871551754996,0
1465,953,36,230,332,8,1.0,417,19,6,0.16,28.75,0.024573378839590442,0.10496971189068063,0
1465,953,24,153,735,10,1.0,417,18,5,0.1,15.3,0.016382252559726963,0.06763894580430561,0
1465,953,32,204,237,11,1.0,417,13,5,0.14,18.55,0.021843003412969283,0.09273112260312391,0
1465,953,25,160,260,10,1.0,417,21,4,0.11,16.0,0.017064846416382253,0.0737563170816758,0
1465,953,24,153,223,8,1.0,417,15,4,0.1,19.12,0.016382252559726963,0.06763894580430561,0
1465,953,45,287,260,7,1.0,417,19,1,0.2,41.0,0.030716723549488054,0.12909805484130132,0
1465,953,38,242,181,7,1.0,417,20,3,0.17,34.57,0.025938566552901023,0.11101519063191446,0
1465,953,49,313,275,9,1.0,417,22,6,0.21,34.78,0.033447098976109216,0.13541820313680156,0
1465,953,41,262,697,9,1.0,417,14,6,0.18,29.11,0.027986348122866895,0.11724504542845764,0
1465,953,30,191,457,23,1.0,417,9,3,0.13,8.3,0.020477815699658702,0.08653629880152867,0
1465,953,23,147,736,11,1.0,417,23,2,0.1,13.36,0.015699658703071672,0.06740380975246549,0
4424,493,59,376,1331,27,1.0,73,8,2,0.08,13.93,0.01333634719710669,0.054661547072127475,0
4424,493,77,491,1624,30,1.0,73,12,0,0.11,16.37,0.01740506329113924,0.0738733754925245,0
4424,493,145,925,1243,27,1.0,73,13,6,0.21,34.26,0.032775768535262206,0.1351907681720076,0
4424,493,90,574,1621,30,1.0,73,9,1,0.13,19.13,0.02034358047016275,0.08649025623212059,0
4424,493,114,727,1212,30,1.0,73,15,0,0.16,24.23,0.025768535262206148,0.10537774607504334,0
4424,493,60,501,75,3,0.0,73,10,2,0.11,167.0,0.013562386980108499,0.07254894430721574,0
4424,493,124,791,1589,30,1.0,73,10,0,0.18,26.37,0.02802893309222423,0.11725954409431229,0
4424,493,86,549,645,25,1.0,73,11,1,0.12,21.96,0.019439421338155516,0.08040215670264572,0
4424,493,223,1423,1706,28,1.0,73,9,4,0.32,50.82,0.050406871609403256,0.19767278384786435,0
4424,493,91,581,1751,30,1.0,73,14,4,0.13,19.37,0.020569620253164556,0.08656778419788226,0
4424,493,216,1378,1841,30,1.0,73,15,2,0.31,45.93,0.048824593128390596,0.19220217489483468,0
4424,493,67,427,533,29,1.0,73,17,0,0.1,14.72,0.015144665461121157,0.06721251233275972,0
1854,366,48,349,1095,26,0.0,101,14,5,0.19,13.42,0.025889967637540454,0.122015823573072,0
1854,366,86,549,1450,31,1.0,101,11,0,0.3,17.71,0.04638619201725998,0.18640664897991988,0
1854,366,68,434,1255,29,1.0,101,20,1,0.23,14.97,0.036677454153182305,0.14716650529136505,0
1854,366,126,804,1403,30,1.0,101,23,6,0.43,26.8,0.06796116504854369,0.2555013709236535,0
1854,366,93,593,1362,28,1.0,101,23,4,0.32,21.18,0.05016181229773463,0.19759111952512143,0
1854,366,116,740,1491,28,1.0,101,16,5,0.4,26.43,0.06256742179072276,0.23994778026597025,0
1854,366,64,408,985,28,1.0,101,14,6,0.22,14.57,0.034519956850053934,0.14113118644551145,0
1854,366,69,440,2253,28,1.0,101,10,3,0.24,15.71,0.0372168284789644,0.15261174656305732,0
1854,366,108,689,1241,30,1.0,101,10,0,0.37,22.97,0.05825242718446602,0.2244435937958496,0
1854,366,129,823,1662,30,1.0,101,6,1,0.44,27.43,0.06957928802588997,0.2605609076700394,0
1854,366,148,944,1673,30,1.0,101,5,1,0.51,31.47,0.07982740021574973,0.2947516978497194,0
1854,366,137,874,1765,30,1.0,101,17,5,0.47,29.13,0.07389428263214672,0.2753726057923577,0
1352,945,28,698,352,7,0.0,1611,15,0,0.52,99.71,0.020710059171597635,0.2793362001997396,0
1352,945,65,415,211,13,1.0,1611,14,2,0.31,31.92,0.04807692307692308,0.19195258326920897,0
1352,945,9,57,265,13,1.0,1611,8,0,0.04,4.38,0.006656804733727811,0.027815624666627677,0
1352,945,35,223,282,12,1.0,1611,14,2,0.16,18.58,0.025887573964497042,0.10541836062605041,0
1352,945,52,332,382,12,1.0,1611,21,2,0.25,27.67,0.038461538461538464,0.1582524231482328,0
1352,945,29,185,279,14,1.0,1611,9,2,0.14,13.21,0.021449704142011833,0.09259638444639663,0
1352,945,29,185,197,10,1.0,1611,11,2,0.14,18.5,0.021449704142011833,0.09259638444639663,0
1352,945,77,491,215,12,1.0,1611,11,3,0.36,40.92,0.05695266272189349,0.2192515273006097,0
1352,945,53,338,226,14,1.0,1611,6,2,0.25,24.14,0.03920118343195266,0.1585016221619642,0
1352,945,38,242,460,13,1.0,1611,13,0,0.18,18.62,0.028106508875739646,0.11728595434306252,0
1352,945,48,306,366,12,1.0,1611,10,5,0.23,25.5,0.03550295857988166,0.14676975074996618,0
1352,945,19,121,238,15,1.0,1611,6,0,0.09,8.07,0.014053254437869823,0.06089990059247576,0
4197,3844,44,281,1053,29,1.0,438,19,1,0.07,9.69,0.010483678818203479,0.047628308657329574,0
4197,3844,57,364,586,29,1.0,438,19,0,0.09,12.55,0.013581129378127233,0.06073690890599109,0
4197,3844,153,976,570,29,1.0,438,17,4,0.23,33.66,0.036454610436025735,0.1470912613620106,0
4197,3844,91,581,625,29,1.0,438,17,3,0.14,20.03,0.021682153919466287,0.09267602436012914,0
528,3844,31,198,656,29,1.0,438,17,2,0.38,6.83,0.058712121212121215,0.22932289076701684,0
4197,3844,96,613,575,29,1.0,438,17,1,0.15,21.14,0.0228734810578985,0.09876079425569256,0
4197,3844,166,1059,689,29,1.0,438,17,0,0.25,36.52,0.03955206099594949,0.1586197767807429,0
4197,3844,102,651,608,29,1.0,438,16,4,0.16,22.45,0.024303073624017155,0.10487736193381937,0
4197,3844,130,829,706,29,1.0,438,16,3,0.2,28.59,0.03097450559923755,0.1291855788280234,0
4197,3844,38,242,636,29,1.0,438,16,2,0.06,8.34,0.009054086252084823,0.04102946059398162,0
4197,3844,197,1257,661,29,1.0,438,17,1,0.3,43.34,0.04693828925422921,0.18659126826770683,0
4197,3844,103,657,888,2,1.0,438,16,0,0.16,328.5,0.0245413390517036,0.10495876674869967,0
7275,216,29,185,514,24,1.0,537,17,6,0.03,7.71,0.003986254295532646,0.020605637039292756,0
7275,216,61,389,313,19,1.0,537,13,4,0.05,20.47,0.008384879725085911,0.03463607937394344,0
7275,216,20,128,597,29,1.0,537,14,3,0.02,4.41,0.0027491408934707906,0.013832586863534278,0
7275,216,41,262,509,15,1.0,537,10,6,0.04,17.47,0.00563573883161512,0.027460434664504912,0
7275,216,121,772,294,15,1.0,537,20,5,0.11,51.47,0.016632302405498282,0.07360743512432058,0
7275,216,331,2112,0,0,1.0,537,20,2,0.29,0.0,0.04549828178694158,0.18109020069980658,0
7275,216,187,1193,186,19,1.0,537,16,6,0.16,62.79,0.02570446735395189,0.1053558849363711,0
7275,216,158,1008,359,20,1.0,537,12,5,0.14,50.4,0.021718213058419245,0.09268837700412276,0
7275,216,245,1563,576,28,1.0,537,19,3,0.21,55.82,0.03367697594501718,0.1354960474620896,0
7275,216,277,1767,692,29,1.0,537,21,3,0.24,60.93,0.038075601374570445,0.15290141227598975,0
528,216,182,1161,547,27,0.0,537,14,6,2.2,43.0,0.3446969696969697,0.8597070665888775,1
7275,216,356,2271,130,7,1.0,537,17,0,0.31,324.43,0.048934707903780066,0.1922389190259681,0
996,1553,4,26,54,0,1.0,81,15,1,0.03,0.0,0.004016064257028112,0.020616028946142447,0
996,1553,24,153,154,0,1.0,81,7,4,0.15,0.0,0.024096385542168676,0.09917898958665464,0
528,1553,29,185,343,14,1.0,81,16,3,0.35,13.21,0.054924242424242424,0.21378211977007763,0
996,1553,16,102,150,0,1.0,81,10,1,0.1,0.0,0.01606425702811245,0.06752942416479558,0
996,1553,8,51,96,0,1.0,81,5,1,0.05,0.0,0.008032128514056224,0.0345136216436075,0
996,1553,14,89,125,0,1.0,81,9,6,0.09,0.0,0.014056224899598393,0.06090092584443143,0
996,1553,11,70,248,11,1.0,81,0,4,0.07,6.36,0.01104417670682731,0.047822393804867046,0
996,1553,13,83,313,15,1.0,81,16,2,0.08,5.53,0.013052208835341365,0.054563393707637166,0
996,1553,12,77,152,4,1.0,81,3,6,0.08,19.25,0.012048192771084338,0.054216343604833905,0
996,1553,10,64,313,13,1.0,81,6,6,0.06,4.92,0.010040160642570281,0.041371322856864456,0
996,1553,7,45,194,10,1.0,81,9,4,0.05,4.5,0.007028112449799197,0.03416484234219886,0
996,1553,12,77,122,6,1.0,81,3,4,0.08,12.83,0.012048192771084338,0.054216343604833905,0
499,1433,18,115,244,1,1.0,595,23,5,0.23,115.0,0.036072144288577156,0.14696208266473065,0
499,1433,22,140,96,1,1.0,595,19,4,0.28,140.0,0.04408817635270541,0.17555943175613867,0
499,1433,31,198,60,3,1.0,595,0,5,0.4,66.0,0.06212424849699399,0.23980177258191554,0
499,1433,41,262,52,2,1.0,595,17,0,0.53,131.0,0.08216432865731463,0.30406109334520415,0
528,1433,153,976,88,14,0.0,595,13,5,1.85,69.71,0.2897727272727273,0.7698204541375013,1
499,1433,22,140,126,4,1.0,595,21,4,0.28,35.0,0.04408817635270541,0.17555943175613867,0
499,1433,12,77,24,0,1.0,595,2,4,0.15,0.0,0.02404809619238477,0.09916248560211817,0
499,1433,25,160,125,8,1.0,595,7,2,0.32,20.0,0.050100200400801605,0.19757058478821493,0
499,1433,18,115,70,2,1.0,595,20,0,0.23,57.5,0.036072144288577156,0.14696208266473065,0
499,1433,30,191,20,2,1.0,595,7,6,0.38,95.5,0.06012024048096192,0.22978809209729692,0
499,1433,41,262,28,1,1.0,595,5,3,0.53,262.0,0.08216432865731463,0.30406109334520415,0
499,1433,21,134,12,2,1.0,595,15,3,0.27,67.0,0.04208416833667335,0.16978893584420898,0
428,373,27,172,123,1,1.0,147,14,0,0.4,172.0,0.0630841121495327,0.2401179319829922,0
428,373,20,128,12,0,1.0,147,2,0,0.3,0.0,0.04672897196261682,0.18652128479548513,0
428,373,20,128,43,2,1.0,147,0,4,0.3,64.0,0.04672897196261682,0.18652128479548513,0
428,373,73,466,81,2,1.0,147,2,6,1.09,233.0,0.1705607476635514,0.5342756598109416,0
428,373,31,198,343,2,0.0,147,12,4,0.46,99.0,0.07242990654205607,0.27045813828572124,0
428,373,31,198,87,14,1.0,147,10,6,0.46,14.14,0.07242990654205607,0.27045813828572124,0
428,373,32,204,49,3,1.0,147,14,4,0.48,68.0,0.07476635514018691,0.28006350991988577,0
428,373,34,217,60,6,1.0,147,23,6,0.51,36.17,0.0794392523364486,0.29462586646242117,0
428,373,65,415,192,3,1.0,147,11,3,0.97,138.33,0.15186915887850466,0.49020689524874583,0
428,373,23,147,70,5,1.0,147,16,1,0.34,29.4,0.053738317757009345,0.20855569944814156,0
428,373,48,306,124,4,1.0,147,8,3,0.71,76.5,0.11214953271028037,0.3859238213618376,0
